casa,cluster_consumo,horario_consumo,semanal,tipo_consumo,cluster_kmeans_final,cluster_dbscan_final
MAC003112,2,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,0,4
MAC003113,0,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,3,7
MAC003114,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,4,9
MAC003115,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,4,9
MAC003116,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,4,9
MAC003117,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media,5,5
MAC003118,0,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,1,0
MAC003119,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,4,9
MAC003120,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,4,9
MAC003121,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,4,9
MAC003122,2,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,2,6
MAC003123,0,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,3,7
MAC003124,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,4,9
MAC003125,1,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,0,8
MAC003126,0,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,1,0
MAC003127,0,consumo_tarde_estable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,6,3
MAC003128,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,4,9
MAC003129,0,consumo_tarde_estable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,6,3
MAC003130,2,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,0,4
MAC003131,0,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,3,7
MAC003132,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media,5,5
MAC003133,2,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,2,6
MAC003134,0,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,1,0
MAC003135,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media,5,5
MAC003136,2,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,1,11
MAC003137,2,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,1,11
MAC003138,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media,5,5
MAC003139,0,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,3,7
MAC003140,2,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,1,11
MAC003141,0,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,3,7
MAC003142,1,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,1,13
MAC003143,2,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,2,6
MAC003144,2,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,2,6
MAC003145,1,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,2,2
MAC003146,0,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,3,7
MAC003147,2,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,1,11
MAC003148,2,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,2,6
MAC003149,1,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,1,13
MAC003150,1,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,1,13
MAC003151,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,4,9
MAC003152,1,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,1,13
MAC003153,2,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,0,4
MAC003154,1,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,2,2
MAC003157,2,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,2,6
MAC003158,2,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,2,6
MAC003159,1,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media,5,1
MAC003160,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,4,9
MAC003162,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media,5,5
MAC003163,0,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,1,0
MAC003164,0,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,3,7
MAC003165,2,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,2,6
MAC003166,2,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,1,11
MAC003168,0,consumo_tarde_estable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,6,3
MAC003169,1,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media,5,1
MAC003170,0,consumo_tarde_estable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,6,3
MAC003171,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,4,9
MAC003172,1,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,0,8
MAC003173,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media,5,5
MAC003174,2,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,2,6
MAC003175,0,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,1,0
MAC003176,0,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,3,7
MAC003177,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,4,9
MAC003178,1,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media,5,1
MAC003179,1,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media,5,1
MAC003180,2,consumo_tarde_estable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,6,-1
MAC003181,0,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,1,0
MAC003182,2,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,2,6
MAC003183,0,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,3,7
MAC003184,0,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,1,0
MAC003185,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media,5,5
MAC003186,2,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,0,4
MAC003187,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media,5,5
MAC003188,2,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,0,4
MAC003189,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,4,9
MAC003190,0,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,3,7
MAC003191,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,4,9
MAC003192,0,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,3,7
MAC003193,0,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,1,0
MAC003194,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,4,9
MAC003195,0,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,3,7
MAC003198,0,consumo_tarde_estable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,6,3
MAC003199,2,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,1,11
MAC003200,0,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,3,7
MAC003201,0,consumo_tarde_estable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,6,3
MAC003203,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,4,9
MAC003204,0,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,1,0
MAC003205,1,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,1,13
MAC003206,1,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,2,2
MAC003208,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media,5,5
MAC003209,1,consumo_tarde_estable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,6,12
MAC003210,0,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,3,7
MAC003211,2,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,2,6
MAC003212,0,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,3,7
MAC003213,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,4,9
MAC003214,2,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,2,6
MAC003215,0,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,3,7
MAC003216,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,4,9
MAC003217,1,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,0,8
MAC003219,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,4,9
MAC003220,0,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,3,7
MAC003221,1,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,1,13
MAC003222,0,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,3,7
MAC003223,2,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media,5,10
MAC003224,2,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,2,6
MAC003225,0,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,3,7
MAC003226,2,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,0,4
MAC003227,0,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,3,7
MAC003228,2,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,0,4
MAC003229,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media,5,5
MAC003230,2,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,2,6
MAC003231,2,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,0,4
MAC003232,0,consumo_tarde_estable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,6,3
MAC003233,0,consumo_tarde_estable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,6,3
MAC003234,0,consumo_tarde_estable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,6,3
MAC003235,2,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media,5,10
MAC003236,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,4,9
MAC003237,0,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,1,0
MAC003238,0,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,1,0
MAC003239,0,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,3,7
MAC003240,0,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,3,7
MAC003241,0,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,3,7
MAC003242,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,4,9
MAC003243,0,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,1,0
MAC003244,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,4,9
MAC003245,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,4,9
MAC003247,2,consumo_tarde_estable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,6,-1
MAC003248,1,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,2,2
MAC003249,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,4,9
MAC003250,0,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,3,7
MAC003251,1,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,2,2
MAC003252,0,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,3,7
MAC003253,2,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,0,4
MAC003254,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media,5,5
MAC003255,2,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,2,6
MAC003256,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,4,9
MAC003257,2,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,0,4
MAC003258,1,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media,5,1
MAC003259,0,consumo_tarde_estable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,6,3
MAC003260,2,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,0,4
MAC003261,0,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,3,7
MAC003262,0,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,3,7
MAC003263,0,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,3,7
MAC003264,2,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media,5,10
MAC003265,1,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,0,8
MAC003266,1,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,2,2
MAC003267,0,consumo_tarde_estable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,6,3
MAC003268,2,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,1,11
MAC003269,0,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,3,7
MAC003270,0,consumo_tarde_estable,consumo_fin_semana_variable,picos_moderados_variabilidad_media,6,-1
MAC003271,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,4,9
MAC003272,2,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,2,6
MAC003273,0,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,1,0
MAC003274,0,consumo_tarde_estable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,6,3
MAC003275,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media,5,5
MAC003276,2,consumo_tarde_estable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,6,-1
MAC003277,0,consumo_tarde_estable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,6,3
MAC003278,2,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,0,4
MAC003279,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,4,9
MAC003280,2,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media,5,10
MAC003281,0,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,3,7
MAC003282,0,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,1,0
MAC003283,2,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,1,11
MAC003284,1,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,0,8
MAC003285,2,consumo_noche_variable,consumo_fin_semana_variable,picos_moderados_variabilidad_media,1,-1
MAC003286,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,4,9
MAC003287,1,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media,5,1
MAC003288,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,4,9
MAC003289,0,consumo_tarde_estable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,6,3
MAC003290,2,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,0,4
MAC003291,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,4,9
MAC003292,2,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,0,4
MAC003293,2,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,1,11
MAC003294,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media,5,5
MAC003295,0,consumo_tarde_estable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,6,3
MAC003296,2,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,2,6
MAC003297,0,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,3,7
MAC003298,2,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,2,6
MAC003299,2,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,2,6
MAC003300,2,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,2,6
MAC003301,0,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,3,7
MAC003302,2,consumo_noche_variable,consumo_fin_semana_estable,picos_moderados_variabilidad_media,5,-1
MAC003303,2,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media,5,10
MAC003304,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,4,9
MAC003305,2,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,2,6
MAC003306,1,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,0,8
MAC003307,2,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,0,4
MAC003308,1,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,2,2
MAC003309,0,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,3,7
MAC003310,1,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,2,2
MAC003311,1,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,2,2
MAC003312,0,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,3,7
MAC003313,0,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,3,7
MAC003314,0,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja,1,0
MAC003315,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,4,9
MAC003316,2,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja,0,4
