LCLid,consumo_total,consumo_medio,consumo_std,consumo_max,consumo_min,consumo_mediana,dias_registrados,dias_consumo_cero,energy_count_promedio,consumo_invierno,consumo_otono,consumo_primavera,consumo_verano,consumo_finde,consumo_semana,stdorToU,Acorn,Acorn_grouped,ratio_invierno_verano,ratio_finde_semana,coef_variacion_diario,intensidad_pico_diario,pct_dias_consumo_cero,ratio_invierno_verano_clip,ratio_finde_semana_clip,coef_variacion_diario_clip,intensidad_pico_diario_clip
MAC003882,2207.6969998,4.487189023983739,1.4829363221655798,8.944999900000004,0.05,4.624499999999999,492,0,47.74186991869919,5.056922220555555,4.15138281328125,4.339445652173913,3.9874456521739132,4.376507144285715,4.531210226136364,Std,ACORN-H,Comfortable,1.2682106274195732,0.9658581173708469,0.3304821757579646,1.9934524395422437,0.0,1.2682106274195732,0.9658581173708469,0.3304821757579646,1.9934524395422437
MAC003883,1893.9330001,3.849457317276423,0.8123318657436628,6.2810000000000015,0.043,3.8245000000000005,492,0,47.823170731707314,4.185461111666667,3.9337656250000004,3.5697608695652177,3.3544565217391304,3.895478571428572,3.831153409375,Std,ACORN-O,Adversity,1.2477311411881287,1.0167897597382574,0.21102498034539197,1.631658140526106,0.0,1.2477311411881287,1.0167897597382574,0.21102498034539197,1.631658140526106
MAC003884,1393.8469999,2.833022357520325,2.5754202165057047,13.242,0.075,1.601,492,0,47.83943089430894,4.244311111111111,1.7350859367187499,3.029619565217391,1.4027717391304346,1.91015,3.2000738633522725,Std,ACORN-U,ACORN-U,3.0256583926360867,0.5969079104602578,0.9090712964540842,4.674158426844174,0.0,3.0256583926360867,0.5969079104602578,0.9090712964540842,4.674158426844174
MAC003885,2840.2530002000003,5.7728719516260165,3.253459633373777,33.98900030000001,0.049,4.953500000000002,492,0,47.833333333333336,6.191794445555556,6.5718828140625005,4.92073912826087,4.693706521739131,6.034885719285715,5.668661930397728,Std,ACORN-Q,Adversity,1.3191692104542014,1.0646047918856045,0.5635772102792235,5.887709739121575,0.0,1.3191692104542014,1.0646047918856045,0.5635772102792235,5.887709739121575
MAC003886,2349.6940000000004,4.785527494908351,0.9562118653234467,8.654,0.076,4.705,491,0,47.867617107942976,4.6475388888888896,4.90624409448819,4.7681956521739135,4.906195652173913,4.943478571428572,4.722527065527066,Std,ACORN-P,Adversity,0.9472793730821177,1.0467864886848155,0.19981322153672798,1.808368711879488,0.0,0.9472793730821177,1.0467864886848155,0.19981322153672798,1.808368711879488
MAC003887,3705.4800003,7.546802444602851,2.605316966977803,17.213,0.056,7.191000000000002,491,0,47.76985743380855,7.922966667777778,8.584031496850395,6.798032607608696,6.127771740217392,8.44924286,7.186854700569801,Std,ACORN-M,Adversity,1.2929602652817536,1.1756522201120738,0.34522125640373125,2.280833219832961,0.0,1.2929602652817536,1.1756522201120738,0.34522125640373125,2.280833219832961
MAC003888,4982.9759996,10.148627290427699,2.685198851404506,32.3640003,0.061,9.819000000000004,491,0,47.76782077393075,10.528088889444446,9.985543303149607,9.697956519565219,10.082000002173913,11.053578567142859,9.787678063247863,Std,ACORN-H,Comfortable,1.044245967360482,1.1293360249876165,0.26458736831825996,3.1890024320356765,0.0,1.044245967360482,1.1293360249876165,0.26458736831825996,3.1890024320356765
MAC003889,5405.4889999,11.00914256598778,2.65979047635811,23.908000099999995,0.106,11.0550001,491,0,47.865580448065174,11.2734,11.803338583464567,10.034293476086956,10.370630434782608,11.07532857357143,10.982743588603988,Std,ACORN-C,Affluent,1.0870504916595098,1.0084299497471252,0.24159830966101714,2.1716494073038173,0.0,1.0870504916595098,1.0084299497471252,0.24159830966101714,2.1716494073038173
MAC003890,7463.679002,15.200975564154787,5.69626183375912,42.586999799999994,0.129,13.808,491,0,47.835030549898164,16.633977779444443,15.5240629992126,15.272945657608696,11.879304351086956,18.82271428642857,13.756407412820511,ToU,ACORN-L,Adversity,1.4002483552560954,1.3682869628155583,0.3747299924921532,2.801596306675705,0.0,1.4002483552560954,1.3682869628155583,0.3747299924921532,2.801596306675705
MAC003891,3587.1029995000004,7.3506209006147545,1.6530454299727038,19.104,0.126,7.234,488,0,47.66803278688525,7.645188886111112,7.349401574015748,6.737089889887641,7.369499998913044,8.136214284285714,7.034577585344828,Std,ACORN-L,Adversity,1.037409301829083,1.1566029415373835,0.22488511207935408,2.5989637690930985,0.0,1.037409301829083,1.1566029415373835,0.22488511207935408,2.5989637690930985
MAC003892,4268.6989991,8.693887981873727,1.4075097337669757,20.282000000000004,0.227,8.662,491,0,47.85743380855397,9.283711108333334,8.633842518897637,8.665565215217391,7.651097825,8.562521429285715,8.746284897435897,ToU,ACORN-I,Comfortable,1.213382720662131,0.9789894281635528,0.16189644665368455,2.3329030359470706,0.0,1.213382720662131,0.9789894281635528,0.16189644665368455,2.3329030359470706
MAC003893,2087.6199996,4.251771893279022,1.5297601454972434,9.088,0.07,4.099,491,0,47.84928716904277,5.237272221666666,3.998811022834646,4.020206519565218,2.904380434782609,5.0673357150000005,3.9264757820512823,Std,ACORN-F,Comfortable,1.8032315449154053,1.290555374773592,0.35979347530894873,2.1374612962902675,0.0,1.8032315449154053,1.290555374773592,0.35979347530894873,2.1374612962902675
MAC003894,3456.1409995000004,7.038983705702648,2.0805482160495634,16.520999900000003,0.091,6.5680000000000005,491,0,47.86354378818737,7.789155553333334,7.208330709448819,6.431576084782608,5.944891304347827,7.455292855714286,6.8729344720797725,Std,ACORN-L,Adversity,1.3102265196018261,1.084731973113999,0.29557504427648534,2.3470714301475155,0.0,1.3102265196018261,1.084731973113999,0.29557504427648534,2.3470714301475155
MAC003895,8611.9839992,17.83019461532091,8.058707332386504,49.5649998,0.235,14.985,483,0,47.79503105590062,20.990813955232557,16.758007866929134,18.854184782608694,12.377304345652174,17.951405800724636,17.78171014115942,ToU,ACORN-A,Affluent,1.6959114580304093,1.0095432131485043,0.45196965340424633,2.779834886242661,0.0,1.6959114580304093,1.0095432131485043,0.45196965340424633,2.779834886242661
MAC003896,5670.8369995,11.549566190427699,3.419736337327642,28.6120002,0.156,11.259,491,0,47.867617107942976,12.36151111,11.426960633070866,11.905663044565218,9.774130426086955,13.080349997142857,10.93899715071225,Std,ACORN-H,Comfortable,1.2647170956804799,1.1957539270898572,0.2960921635368229,2.477322286476127,0.0,1.2647170956804799,1.1957539270898572,0.2960921635368229,2.477322286476127
MAC003897,3817.547,7.775044806517312,1.2963196939831958,13.085000000000004,0.304,7.911000000000001,491,0,47.865580448065174,7.81965,7.863118110236221,7.635195652173913,7.706043478260869,8.076064285714287,7.654980056980057,ToU,ACORN-H,Comfortable,1.0147423911268119,1.0550077427494444,0.16672823880941973,1.68294828424441,0.0,1.0147423911268119,1.0550077427494444,0.16672823880941973,1.68294828424441
MAC003898,4817.5189984,9.811647654582485,2.7537727168132564,23.920000100000006,0.108,9.392,491,0,47.867617107942976,10.714449996666668,9.779559048818898,9.02593477826087,8.875304349999999,9.993328565714286,9.739182333903134,Std,ACORN-E,Affluent,1.2072204362711498,1.0260951275992973,0.2806636085085578,2.4379185335818443,0.0,1.2072204362711498,1.0260951275992973,0.2806636085085578,2.4379185335818443
MAC003899,5152.702,10.494301425661915,3.1795714594759925,26.422000099999995,0.18,9.999000000000004,491,0,47.86354378818737,11.486155555555554,10.421047240157481,10.055010874999999,9.094130434782608,10.452057143571428,10.511150996866096,ToU,ACORN-H,Comfortable,1.2630294204484551,0.994377889948477,0.30298073473668213,2.517747157294589,0.0,1.2630294204484551,0.994377889948477,0.30298073473668213,2.517747157294589
MAC003900,5858.707002300001,11.93219348737271,4.0917120355780146,27.2439999,0.102,11.670000000000003,491,0,47.765784114052956,12.836622227222223,11.445244101574804,11.059119564130436,11.707934789130436,12.350350007857143,11.765407410826212,Std,ACORN-B,Affluent,1.0964035384563395,1.0497170668969455,0.34291362246132384,2.2832346496556912,0.0,1.0964035384563395,1.0497170668969455,0.34291362246132384,2.2832346496556912
MAC003901,3330.6079997,6.783315681670062,3.4432245321487684,25.338000000000008,0.055,6.335999999999999,491,0,47.865580448065174,9.049633332777777,6.478354329133858,5.660641304347826,3.8928695652173912,7.061007141428571,6.672555555270656,Std,ACORN-C,Affluent,2.3246684371260145,1.0582161549235694,0.5076019141864746,3.735340864811542,0.0,2.3246684371260145,1.0582161549235694,0.5076019141864746,3.735340864811542
MAC003902,13418.269996,27.328452130346236,14.303925209368035,67.23500040000002,0.517,23.8720001,491,0,47.663951120162935,29.092761090555555,25.70997637401575,35.70077173804348,17.73842391630435,27.78774998357143,27.145256405413107,Std,ACORN-L,Adversity,1.64009833047887,1.0236686861562123,0.5234077882543808,2.460256351843804,0.0,1.64009833047887,1.0236686861562123,0.5234077882543808,2.460256351843804
MAC003903,15589.8969978,31.751317714460285,9.26227089236601,67.3839999,0.652,31.604999900000003,491,0,47.85743380855397,36.772783325,31.970322843307088,32.27899998695652,21.09670651521739,34.46362856714286,30.669484325925925,ToU,ACORN-B,Affluent,1.7430579297018363,1.1237106916173003,0.291712951378859,2.1222425596235714,0.0,1.7430579297018363,1.1237106916173003,0.291712951378859,2.1222425596235714
MAC003904,7768.8790004,15.822564155600816,6.758873187258526,53.93899969999999,0.322,16.441000000000006,491,0,47.86354378818737,20.213427778333333,15.348291338582678,14.975086958695652,8.733923914130434,16.57984999857143,15.520512822222221,Std,ACORN-G,Comfortable,2.3143578605342086,1.0682539372396587,0.42716671543400436,3.408992105234394,0.0,2.3143578605342086,1.0682539372396587,0.42716671543400436,3.408992105234394
MAC003905,3248.7189995,6.6165356405295315,3.763745096605894,26.6350001,0.148,5.758000000000001,491,0,47.85336048879837,9.941199998333333,4.585811022834646,5.1220760858695655,4.4094999999999995,6.925292854285714,6.493384615099715,Std,ACORN-F,Comfortable,2.254495462940894,1.0665149530287623,0.5688391527300113,4.025519927880027,0.0,2.254495462940894,1.0665149530287623,0.5688391527300113,4.025519927880027
MAC003906,8955.3349983,18.23897148329939,13.120404227169328,66.55400029999997,0.024,15.025,491,0,47.85947046843177,23.849400005000003,16.513346460629922,21.082923876086955,6.800206524999999,21.27903571357143,17.026410251851853,Std,ACORN-E,Affluent,3.5071576738387855,1.2497663423498622,0.7193609310602936,3.648999435737977,0.0,3.5071576738387855,1.2497663423498622,0.7193609310602936,3.648999435737977
MAC003907,14106.1960044,28.7295234305499,19.519668630509607,79.06099940000001,2.247,21.2020001,491,0,47.76374745417515,44.596822215,19.717496085826774,28.03457611521739,10.820271741304348,29.13182144357143,28.569062684615382,Std,ACORN-C,Affluent,4.1215987139363,1.0196981519999584,0.6794288808259256,2.751907696596937,0.0,4.1215987139363,1.0196981519999584,0.6794288808259256,2.751907696596937
MAC003908,2044.2229995,5.136238692211055,2.0835166315170013,15.5529999,0.029,4.801000000000001,398,0,47.68090452261306,5.803700001111111,4.9380645120967745,5.079597826086956,4.807032607608696,5.350719295614036,5.050144365492958,Std,ACORN-B,Affluent,1.2073350167398176,1.0595178768862503,0.4056501947673097,3.028090749655946,0.0,1.2073350167398176,1.0595178768862503,0.4056501947673097,3.028090749655946
MAC003909,6478.2920021,13.194077397352341,3.7352545768360366,27.72799999999999,0.151,12.300000000000002,491,0,47.84521384928717,13.305133338333333,12.863322836220473,13.543652180434783,13.083804352173912,15.322692862142857,12.345056984045582,Std,ACORN-L,Adversity,1.016916178451298,1.2412005583080687,0.28310083238444234,2.1015488285687445,0.0,1.016916178451298,1.2412005583080687,0.28310083238444234,2.1015488285687445
MAC003910,1579.9370000999998,3.2177942975560074,1.2611357568386063,7.337000000000001,0.182,3.0819999999999994,491,0,47.85336048879837,3.514950000555555,3.309889763779527,3.0078913043478255,2.7191739130434778,3.1762857149999992,3.2343504273504267,Std,ACORN-E,Affluent,1.2926531440455935,0.9820471851452472,0.39192541483184745,2.2801326130262627,0.0,1.2926531440455935,0.9820471851452472,0.39192541483184745,2.2801326130262627
MAC003911,6761.2290002,13.82664417218814,5.017230208174845,32.32900020000001,0.112,13.399,489,0,47.65644171779141,17.211761114444446,14.163409448031496,12.069666663333333,8.457489130434784,15.015621429285716,13.349690544699142,ToU,ACORN-L,Adversity,2.035090889731801,1.1247916387437489,0.3628667797353219,2.338166619407344,0.0,2.035090889731801,1.1247916387437489,0.3628667797353219,2.338166619407344
MAC003912,3733.0859996,7.603026475763747,2.380227885760068,20.761,0.12,7.239,491,0,47.74949083503055,7.9225833322222226,8.91850393543307,6.18804347826087,6.576858695652175,7.725,7.554376067236467,Std,ACORN-C,Affluent,1.2046149224469054,1.0225859698615694,0.31306317034201786,2.7306227770687483,0.0,1.2046149224469054,1.0225859698615694,0.31306317034201786,2.7306227770687483
MAC003913,2027.1540004,10.186703519597991,5.384972309215064,28.01600010000001,2.690999999999999,8.549000000000001,199,0,47.8391959798995,10.745233333333333,7.355416666666667,10.894356169863013,,9.162172410344828,10.608141848226952,Std,ACORN-N,Adversity,,0.8636924051108718,0.5286275162742795,2.750251570181564,0.0,,0.8636924051108718,0.5286275162742795,2.750251570181564
MAC003914,13823.5030006,28.15377393197556,10.493834572272464,60.25300029999999,0.242,27.955,491,0,47.75356415478615,36.17603333611111,26.241606303937008,25.971793466304348,17.279652180434784,29.95646428857143,27.434752137321937,ToU,ACORN-C,Affluent,2.09356246669766,1.0919166700216807,0.37273277198625765,2.140139304430108,0.0,2.09356246669766,1.0919166700216807,0.37273277198625765,2.140139304430108
MAC003915,2975.5530001,6.060189409572302,1.2512336823870178,10.259,0.054,5.995000000000001,491,0,47.82077393075357,6.181927778333334,6.112661417322834,5.669902175000001,6.139858694565217,6.73005,5.793008547293447,ToU,ACORN-I,Comfortable,1.0068516360081248,1.1617536524075551,0.20646771764970395,1.692851099826091,0.0,1.0068516360081248,1.1617536524075551,0.20646771764970395,1.692851099826091
MAC003916,7636.0529997,15.552042769246437,2.7698149287153466,27.79199999999999,0.267,15.229000100000002,491,0,47.80040733197556,16.69929999888889,15.302929133858267,15.148641303260868,14.054695652173912,16.91097142642857,15.010019943019943,ToU,ACORN-U,ACORN-U,1.1881650961357408,1.1266454251213167,0.17809973851748978,1.7870320076488977,0.0,1.1881650961357408,1.1266454251213167,0.17809973851748978,1.7870320076488977
MAC003917,6867.7679985,13.98730753258656,4.7696481556650365,28.3809999,0.244,13.782000099999996,491,0,47.75356415478615,16.860944437222223,14.35436220551181,12.636923907608695,9.208663045652175,15.950378565,13.204316237606838,Std,ACORN-H,Comfortable,1.8309870306521863,1.2079669306620553,0.34099828030196633,2.029053683478857,0.0,1.8309870306521863,1.2079669306620553,0.34099828030196633,2.029053683478857
MAC003918,3793.438,7.725942973523422,1.7764458012367128,19.347000099999995,0.147,7.434000000000001,491,0,47.74541751527495,8.288005555555555,7.769330708661418,6.848076086956522,7.444228260869566,7.773157142857142,7.707111111111111,Std,ACORN-L,Adversity,1.1133463606664133,1.0085693617523503,0.2299325244040779,2.5041600309685887,0.0,1.1133463606664133,1.0085693617523503,0.2299325244040779,2.5041600309685887
MAC003919,3677.1639997,7.48913238228106,3.289804291092929,24.014999900000007,0.075,6.4499999999999975,491,0,47.84725050916497,8.848988885,7.2983700779527565,6.710608697826087,5.870402177173913,7.164971429285715,7.618427349287749,ToU,ACORN-L,Adversity,1.5073903133958197,0.9404789414283291,0.439277032890942,3.2066460395562424,0.0,1.5073903133958197,0.9404789414283291,0.439277032890942,3.2066460395562424
MAC003920,1343.1530002,2.7355458252545826,0.9768846989602709,7.688,0.036,2.620000000000001,491,0,47.74338085539715,3.0376055555555554,2.7975354338582674,2.6619999999999995,2.1325326097826083,2.854100001428571,2.688259259259259,Std,ACORN-E,Affluent,1.424411573923663,1.0616903596287246,0.35710765026636215,2.8104070195488315,0.0,1.424411573923663,1.0616903596287246,0.35710765026636215,2.8104070195488315
MAC003921,1372.325,2.794959266802444,1.2332218159427004,7.323999999999999,0.0,3.055,491,15,47.84114052953157,2.8149333333333333,3.5973700787401572,1.5081739130434784,2.934989130434783,2.9615714285714287,2.7285042735042735,Std,ACORN-Q,Adversity,0.9590946504874056,1.0854189864796646,0.4412305357576906,2.620430811483046,0.03054989810478636,0.9590946504874056,1.0854189864796646,0.4412305357576906,2.620430811483046
MAC003922,3045.4740004,6.240725410655738,2.0944364532348283,14.720000099999998,0.086,6.0714999999999995,488,0,47.846311475409834,7.476322223333333,6.217032258870968,5.563608696739131,4.532304347826087,6.203195650724638,6.255522858857143,Std,ACORN-L,Adversity,1.6495627830810955,0.9916348799376068,0.3356077987425758,2.358699794124336,0.0,1.6495627830810955,0.9916348799376068,0.3356077987425758,2.358699794124336
MAC003923,4001.101,8.266737603305785,1.4848871841453026,12.66,0.08,7.764000000000001,484,0,47.836776859504134,8.402000000000001,8.181133333333333,8.480315217391306,7.900173913043479,9.591869565217392,7.738216763005781,Std,ACORN-N,Adversity,1.0635207564997062,1.2395450553321714,0.17962188662304038,1.5314382863076614,0.0,1.0635207564997062,1.2395450553321714,0.17962188662304038,1.5314382863076614
MAC003924,3416.9840000000004,7.133578288100209,1.1518462211530287,10.12,0.1,7.1629999999999985,479,0,47.74947807933194,6.843161111111111,7.426313043478261,7.03575,7.433695652173914,7.153625,7.12562973760933,Std,ACORN-Q,Adversity,0.9205596396121293,1.0039286714989193,0.16146820195500827,1.4186426744960345,0.0,0.9205596396121293,1.0039286714989193,0.16146820195500827,1.4186426744960345
MAC003925,3266.64,6.833974895397489,2.234283825570264,13.943,0.021,6.074,478,0,47.83472803347281,8.12885,6.194578947368421,6.917380434782609,5.009413043478261,6.860625000000001,6.8233771929824565,Std,ACORN-H,Comfortable,1.622714738579639,1.0054587047594477,0.326937621637647,2.0402471728632023,0.0,1.622714738579639,1.0054587047594477,0.326937621637647,2.0402471728632023
MAC003926,2341.2690000000002,4.89805230125523,0.8478789811352079,8.363999999999999,0.087,4.862,478,0,47.83054393305439,5.265244444444445,4.802587719298246,4.892304347826087,4.303673913043479,4.983904411764706,4.863912280701754,Std,ACORN-H,Comfortable,1.2234298711751352,1.024669669078812,0.17310529898029506,1.707617186986623,0.0,1.2234298711751352,1.024669669078812,0.17310529898029506,1.707617186986623
MAC003927,2880.2330004,6.038224319496855,2.542466348173191,36.662999799999994,0.058,5.553000000000001,477,0,47.84696016771488,6.190211113333333,5.326840710619469,6.664195648913044,5.988652173913044,5.936448531617647,6.078815249560117,Std,ACORN-N,Adversity,1.0336566392420732,0.9765796970828371,0.42106185404572577,6.071817108516745,0.0,1.0336566392420732,0.9765796970828371,0.42106185404572577,6.071817108516745
MAC003928,430.9970000000001,0.9035576519916145,0.3374217047825177,2.409999999999998,0.011,0.7660000000000003,477,0,47.84486373165618,0.9418388888888889,0.8445840707964605,0.9347065217391305,0.8699456521739135,0.9644558823529413,0.8792697947214079,Std,ACORN-F,Comfortable,1.0826398222641855,1.096881516073241,0.3734364161515982,2.6672313907767924,0.0,1.0826398222641855,1.096881516073241,0.3734364161515982,2.6672313907767924
MAC003929,2512.3099992,5.300232065822785,7.026784526326403,73.8870001,0.085,4.3565000000000005,474,0,47.85232067510549,7.543322218333334,4.19760909,3.9180108695652174,3.612152173913044,5.194119403731343,5.342052938529412,Std,ACORN-O,Adversity,2.088317370595239,0.9723075550152919,1.3257501017524775,13.940330393476781,0.0,2.088317370595239,0.9723075550152919,1.1591789297740154,8.870065343963248
MAC003930,5082.3029979,10.722158223417722,5.839211268229369,26.77899979999999,0.0,11.159000000000002,474,2,47.73839662447257,9.146494440555555,10.794918175454546,12.305749997826087,12.134391298913044,12.27332088283582,10.110817645882353,Std,ACORN-H,Comfortable,0.7537661726475471,1.2138800341191116,0.5445928517342147,2.4975379717840176,0.004219409273798715,0.7537661726475471,1.2138800341191116,0.5445928517342147,2.4975379717840176
MAC003931,1516.7690000000002,3.2340490405117275,0.8634065604427203,9.74,0.11,3.103000000000001,469,0,47.859275053304906,3.371866666666667,3.178209523809524,3.500880434782609,2.761304347826087,3.2855074626865672,3.2134656716417918,Std,ACORN-Q,Adversity,1.2211132931463957,1.0224184030537864,0.2669737788924572,3.011703553745516,0.0,1.2211132931463957,1.0224184030537864,0.2669737788924572,3.011703553745516
MAC003932,11928.8700078,25.434690848187632,10.959211747365272,72.57600070000002,0.136,24.259000000000004,469,0,47.74200426439232,30.0802389,24.423419054285716,23.894326136956526,19.040108701086957,22.043417925373134,26.791200017313432,Std,ACORN-E,Affluent,1.579835377644005,0.8227857314469735,0.4308765293001251,2.853425594191796,0.0,1.579835377644005,0.8227857314469735,0.4308765293001251,2.853425594191796
MAC003933,3677.0089997,7.941704103023758,1.788380788424336,17.775999999999996,0.077,7.806999999999999,463,0,47.822894168466526,8.21094999888889,8.451272727272729,7.714576085869566,7.09370652173913,8.287795454545455,7.8036857996978855,Std,ACORN-C,Affluent,1.1574976799827024,1.0620358898650712,0.22518851622221786,2.2383102582381067,0.0,1.1574976799827024,1.0620358898650712,0.22518851622221786,2.2383102582381067
MAC003934,6307.3279992,13.985206206651885,5.172108966953199,31.769,0.121,13.643999999999997,451,0,47.73614190687361,16.20699999715909,13.590769235164837,13.750326079347827,10.359847826086957,13.40774219375,14.214046434674923,Std,ACORN-E,Affluent,1.5644050670265115,0.9432740572570516,0.3698271245129033,2.271614537458514,0.0,1.5644050670265115,0.9432740572570516,0.3698271245129033,2.271614537458514
MAC003935,965.2260000000001,7.784080645161291,0.8920596665739557,10.159000000000004,5.907000000000004,7.7014999999999985,124,0,47.935483870967744,,7.987238805970149,,7.545280701754386,7.889222222222222,7.741068181818182,Std,ACORN-Q,Adversity,,1.0191385759414235,0.11460050231210951,1.3050993634316517,0.0,,1.0191385759414235,0.11460050231210951,1.3050993634316517
MAC003936,3668.2220001,6.073215231953642,2.0867745182424735,16.490999999999996,0.052,5.6579999999999995,604,0,47.811258278145694,6.505766667222223,6.368923076373626,5.981576085869565,5.251566668000001,7.094313952325582,5.6666666673611115,Std,ACORN-Q,Adversity,1.2388237338851371,1.2519375352091726,0.34360286848722926,2.7153651986297125,0.0,1.2388237338851371,1.2519375352091726,0.34360286848722926,2.7153651986297125
MAC003937,5172.5710002000005,8.563859271854305,3.4537253437131983,19.369,0.069,8.5695,604,0,47.728476821192054,9.812233335,7.838840657142857,8.37278260978261,8.062693334666667,8.749598836046513,8.489907408333334,Std,ACORN-F,Comfortable,1.2169918550441567,1.0305881306632565,0.40329071634483526,2.2617136881200066,0.0,1.2169918550441567,1.0305881306632565,0.40329071634483526,2.2617136881200066
MAC003938,8886.1720009,14.712205299503312,4.935780864303138,34.493999899999984,0.121,14.307000000000002,604,0,47.890728476821195,15.388216657222223,14.711142867032967,15.30916304347826,13.536146672,17.57334884767442,13.573046294212963,Std,ACORN-E,Affluent,1.1368239347043543,1.294723908843008,0.3354888290595661,2.344583755678067,0.0,1.1368239347043543,1.294723908843008,0.3354888290595661,2.344583755678067
MAC003939,6836.0950012,11.318038081456955,3.2941554194012,25.44499990000001,0.076,11.298,604,0,47.811258278145694,13.01830556388889,11.42694505,11.320152179347826,9.144280000666667,12.387430231976744,10.892261577083334,Std,ACORN-N,Adversity,1.4236554588534391,1.1372687854623662,0.2910535469698297,2.2481809540389497,0.0,1.4236554588534391,1.1372687854623662,0.2910535469698297,2.2481809540389497
MAC003940,4120.2569991,6.821617548178808,2.9097805699489117,18.703000000000007,0.039,6.721999999999998,604,0,47.890728476821195,8.169116667222221,6.594598898351648,7.000771730434782,5.370186668666666,6.397110464534882,6.990634257407407,Std,ACORN-E,Affluent,1.5211976137978218,0.9150971591253291,0.42655281138898427,2.74172469010206,0.0,1.5211976137978218,0.9150971591253291,0.42655281138898427,2.74172469010206
MAC003941,3132.8500005,5.186837749172185,1.4906373007813691,13.409,0.038,4.8115,604,0,47.884105960264904,5.679466668333334,5.592038462087912,4.9078152184782615,4.275173333333334,5.201395347093023,5.181041668518519,Std,ACORN-F,Comfortable,1.3284760399244537,1.0039282978112056,0.28738840223619316,2.585197005042824,0.0,1.3284760399244537,1.0039282978112056,0.28738840223619316,2.585197005042824
MAC003942,3009.5299996999997,4.9826655624172185,2.349471561820763,22.550999900000004,0.045,4.317499999999999,604,0,47.799668874172184,6.245505555555556,4.460895603296703,3.8481630423913042,4.796166666666666,4.956936045348837,4.992909721990741,Std,ACORN-Q,Adversity,1.3021866601874197,0.992794848807639,0.4715289559092982,4.525889825760273,0.0,1.3021866601874197,0.992794848807639,0.4715289559092982,4.525889825760273
MAC003943,1771.2310002,2.9325016559602646,1.713348738983405,13.229,0.042,2.0945,604,0,47.80794701986755,2.589294444444444,3.224890110989011,3.3971956521739135,2.7045733333333333,2.240441860465116,3.2080439819444444,Std,ACORN-E,Affluent,0.9573759584019977,0.6983823085632517,0.5842616154161194,4.511163859685606,0.0,0.9573759584019977,0.6983823085632517,0.5842616154161194,4.511163859685606
MAC003944,4257.597,7.049001655629139,0.9529573232996443,10.179000000000002,0.089,7.007,604,0,47.88741721854305,7.222238888888889,6.700307692307692,7.995271739130436,6.683820000000001,6.965052325581396,7.082425925925926,Std,ACORN-E,Affluent,1.0805554022001618,0.9834273474937145,0.1351903765476154,1.4440340708158668,0.0,1.0805554022001618,0.9834273474937145,0.1351903765476154,1.4440340708158668
MAC003945,4673.4140003,7.737440397847682,2.7272601843759454,17.105,0.147,7.722499999999998,604,0,47.80298013245033,9.221244444444444,7.895032967582417,8.150717391304347,5.512186668,7.540348837209303,7.815912037731482,Std,ACORN-E,Affluent,1.6728828914836658,0.9647431849366942,0.3524757144053569,2.2106791018485885,0.0,1.6728828914836658,0.9647431849366942,0.3524757144053569,2.2106791018485885
MAC003946,6904.5429991,13.672362374455446,5.1086415530356,31.8060003,2.766,13.049,505,0,47.956435643564355,14.241677778888889,13.385999998843932,14.566576091304348,13.112593325333334,17.12961804791667,12.293290859279779,Std,ACORN-E,Affluent,1.0861067936323008,1.3934118089766263,0.37364729221432585,2.3262986382752424,0.0,1.0861067936323008,1.3934118089766263,0.37364729221432585,2.3262986382752424
MAC003947,3132.5839998,5.186397350662252,1.7624641256117852,11.935,0.099,4.894500000000001,604,0,47.87582781456954,5.478133333333334,5.975258241208791,4.116913043478261,4.5351133326666675,5.4532034872093025,5.080168981481482,ToU,ACORN-F,Comfortable,1.2079372054358257,1.0734293354528732,0.33982428777124996,2.301211590983176,0.0,1.2079372054358257,1.0734293354528732,0.33982428777124996,2.301211590983176
MAC003948,8583.2770002,14.2107235102649,3.3413143653801805,23.722,0.351,14.514,604,0,47.84602649006622,15.558594446666666,14.104510987912088,13.457728264130436,13.183986664666667,13.632343024999999,14.441004629398149,Std,ACORN-P,Adversity,1.1801129402118593,0.9440023343836996,0.2351262501054491,1.6693026441308307,0.0,1.1801129402118593,0.9440023343836996,0.2351262501054491,1.6693026441308307
MAC003949,5852.4679999,9.689516556125827,3.6498339834448643,30.4919999,0.066,10.032500000000002,604,0,47.84437086092715,11.70286110611111,10.047225274725275,9.765902180434782,6.792633334666667,10.224703488372093,9.47643287013889,Std,ACORN-E,Affluent,1.7228751806033145,1.0789610974431079,0.37667860781545276,3.14690589323744,0.0,1.7228751806033145,1.0789610974431079,0.37667860781545276,3.14690589323744
MAC003950,4847.187999700001,8.02514569486755,2.882322263984752,20.645,0.133,7.546500000000002,604,0,47.82119205298013,8.519966666111111,7.885434064835165,7.304586954347826,8.042820001333332,8.993505813953488,7.639594906712964,Std,ACORN-F,Comfortable,1.05932566007607,1.1772227122707937,0.35916131798913153,2.572538644459101,0.0,1.05932566007607,1.1772227122707937,0.35916131798913153,2.572538644459101
MAC003951,5984.1380005,9.907513245860928,3.9358567505237856,28.2529998,0.162,9.211500000000001,604,0,47.799668874172184,10.710233334444444,9.377087913186813,10.545836955434783,9.196326668,12.300023251744186,8.954939817592592,ToU,ACORN-F,Comfortable,1.1646206748061303,1.3735460124515788,0.397259761919401,2.8516739011304764,0.0,1.1646206748061303,1.3735460124515788,0.397259761919401,2.8516739011304764
