LCLid,consumo_total,consumo_medio,consumo_std,consumo_max,consumo_invierno,consumo_verano,consumo_finde,consumo_semana,ratio_invierno_verano,dias_registrados,stdorToU,Acorn_grouped,tarifa_enc,acorn_enc,ratio_invierno_verano_clip,cluster_kmeans_pca,PCA_1,PCA_2,cluster_dbscan_review,ratio_finde_semana,coef_variacion,intensidad_pico,peso_invierno,peso_verano,delta_invierno_verano,delta_finde_semana,consumo_estacionalidad,consumo_regularidad,consumo_total_log,consumo_medio_log,consumo_std_log,consumo_max_log,consumo_invierno_log,consumo_verano_log,consumo_finde_log,consumo_semana_log,ratio_finde_semana_clip,coef_variacion_clip,intensidad_pico_clip,peso_invierno_clip,peso_verano_clip,consumo_estacionalidad_clip,consumo_regularidad_clip,cluster_candidato,PCA_1_candidato,PCA_2_candidato
MAC004872,10192.9749999,13.05118437887324,3.5121424779712944,25.479999900000006,14.14720778917749,10.824380433695652,12.762225230180182,13.165940963864044,1.306976096124817,781,Std,Affluent,0,3,1.306976096124817,0,0.8239038642992749,-0.5925112407241272,0,0.9693362818405303,0.2691052479920036,1.9523130781090627,1.0839787634982527,0.8293791038488922,3.322827355481838,-0.40371573368386215,0.2545996596493606,3.716004394032928,9.229552138464177,2.6427066896556264,1.5067720912617568,3.2763897272923725,2.717816210624525,2.4701635383918754,2.6219275367399693,2.650840559869976,0.9693362818405303,0.2691052479920036,1.9523130781090627,1.0839787634982527,0.8293791038488922,0.2545996596493606,3.716004394032928,1,1.3250918293513694,-1.458275445552984
MAC004873,16566.3839985,24.362329409558825,6.4864096393377215,44.92000029999999,30.995347502836875,18.848315213043477,24.397711329896907,24.34820576234568,1.6444624099306742,680,Std,Adversity,0,2,1.6444624099306742,1,4.7028939453867435,-1.0511210662973318,0,1.00203319152143,0.26624750302182537,1.8438301896757439,1.2722652957155327,0.7736663486695072,12.147032289793398,0.049505567551229035,0.4985989470460255,3.7558896619149307,9.715191222187455,3.2332649790399617,2.0130893287088267,3.826900758544412,3.4655905016931503,2.98811912761383,3.2346590648426115,3.232707948926575,1.00203319152143,0.26624750302182537,1.8438301896757439,1.2722652957155327,0.7736663486695072,0.4985989470460255,3.7558896619149307,1,4.360946568565481,-1.5195195748767225
MAC004874,7473.7709999,9.569489116389244,1.645145723170406,15.258000000000004,10.213025974025978,8.320891303804348,9.956522523423423,9.415783541502684,1.2273955245588912,781,Std,Comfortable,0,4,1.2273955245588912,0,-0.4977188905621698,-0.517374644933917,0,1.0574288822707536,0.17191571370692338,1.5944423176599871,1.0672487091589737,0.8695229529056647,1.8921346702216297,0.5407389819207395,0.19772575625330907,5.8167701001123095,8.91928876232473,2.3579714653544723,0.9727261576188941,2.7885850953243807,2.4170761358968202,2.2322582575803147,2.3939349431645676,2.3433223039045297,1.0574288822707536,0.17191571370692338,1.5944423176599871,1.0672487091589737,0.8695229529056647,0.19772575625330907,5.8167701001123095,3,-0.30400981095999463,-1.6084801784796237
MAC004875,3934.8159996,5.044635896923077,1.3549816398952126,12.857999999999995,5.338726087391304,4.646896738586957,4.7070765765765765,5.178933691039426,1.1488796155464185,780,Std,Adversity,0,2,1.1488796155464185,0,-1.929167939496129,-0.08836159744235751,0,0.9088889621876759,0.2685984477340023,2.5488454893240378,1.0582973951301835,0.9211558400608144,0.6918293488043474,-0.47185711446284984,0.13714155506936912,3.7230158454767697,8.277873509010313,1.7991712501473662,0.8565329312151507,2.628862683205189,1.8466778156713552,1.7311061444578013,1.7417069094734126,1.8211457146795273,0.9088889621876759,0.2685984477340023,2.5488454893240378,1.0582973951301835,0.9211558400608144,0.13714155506936912,3.7230158454767697,0,-2.4053970522056236,-0.28772460116820614
MAC004876,18280.6339936,23.436710248205127,10.84671844411138,64.50200019999998,30.2943434552174,16.807081521195652,23.690581068918917,23.335707878673833,1.8024748445789307,780,Std,Affluent,0,3,1.8024748445789307,1,5.248100881208765,-0.19875537411688882,0,1.0152072599161277,0.46280889537955383,2.7521779620397804,1.2926021545594395,0.7171262786489637,13.487261934021749,0.35487319024508324,0.5754758759104759,2.1607143883124897,9.81365222797179,3.196086520014375,2.4720509046828942,4.182080679579529,3.4434373609336357,2.8795962164507967,3.2064218376657725,3.191944731774356,1.0152072599161277,0.46280889537955383,2.7521779620397804,1.2926021545594395,0.7171262786489637,0.5754758759104759,2.1607143883124897,1,4.994947374986798,-0.36123185807842795
MAC004877,29533.7240028,37.91235430397946,19.673022947227196,89.73299959999994,58.44832749868996,17.20685869782609,38.125509019369375,37.82739856463195,3.396803863407703,779,Std,Affluent,0,3,3.396803863407703,1,10.779291867624341,1.7186896718680398,-1,1.00788078107849,0.5189079599378575,2.3668537309414046,1.5416696491171296,0.4538588689587422,41.24146880086387,0.2981104547374258,1.0878107801583874,1.9271203182148868,10.293321934947377,3.6613117915648794,3.028829611052103,4.507921123364681,4.0851074898342405,2.901798374620953,3.6667746588554153,3.659126145996623,1.00788078107849,0.5189079599378575,2.3668537309414046,1.5416696491171296,0.4538588689587422,1.0878107801583874,1.9271203182148868,2,8.292144445421599,1.6323122824351726
MAC004878,11097.1479996,14.263686374807198,2.765139791463959,24.683999900000003,15.924254383771933,12.180994567391306,14.13940089864865,14.313311151258992,1.3073031917359352,778,Std,Adversity,0,2,1.3073031917359352,0,1.1467973067432555,-0.8340404566388713,0,0.9878496849106275,0.19385869297358568,1.7305482973215862,1.1164191954948242,0.8539863674315812,3.743259816380627,-0.17391025261034088,0.262432828063243,5.158369873908006,9.314533526497053,2.725476567770997,1.3257849897694798,3.2458682260383274,2.828747763693329,2.5787759865757263,2.7173006764633905,2.7287224600453626,0.9878496849106275,0.19385869297358568,1.7305482973215862,1.1164191954948242,0.8539863674315812,0.262432828063243,5.158369873908006,1,1.483965455368209,-1.8719362169485785
MAC004879,8685.6860001,11.164120822750643,5.3107620474340775,32.78400020000001,13.00743421403509,8.747336954347826,12.117405405405409,10.783492805935252,1.487016310781705,778,Std,Affluent,0,3,1.487016310781705,0,0.6025358923825216,0.07185323643983231,0,1.123699389407167,0.4756990412458254,2.9365498442691313,1.1651103795309794,0.7835221697887776,4.260097259687264,1.3339125994701568,0.38158820974220176,2.102165047917737,9.069546787652916,2.4984907025798826,1.8422564374758204,3.5199873235516046,2.639588203964753,2.276994114814773,2.5739400052247623,2.466699637325629,1.123699389407167,0.4756990412458254,2.9365498442691313,1.1651103795309794,0.7835221697887776,0.38158820974220176,2.102165047917737,1,1.5853727822861299,0.04475257986820841
MAC004880,13065.7250009,22.258475299659285,14.73954794881126,70.76399959999999,23.37293430218978,13.880462850857144,25.160327382738096,21.094964201909313,1.6838727115554184,587,ToU,Affluent,1,3,1.6838727115554184,1,4.7350463791652535,0.3173105354519229,0,1.1927171788110285,0.6621993235465485,3.1791933395316545,1.0500689259914684,0.6236034607215956,9.492471451332635,4.065363180828783,0.4264654652698729,1.5101170513543343,9.477824201455071,3.1466695946264087,2.7561765226792003,4.273382951983312,3.193473266715887,2.700049134489534,3.264244041141352,3.095349718391724,1.1927171788110285,0.6621993235465485,3.1791933395316545,1.0500689259914684,0.6236034607215956,0.4264654652698729,1.5101170513543343,1,4.5828234069751765,-0.13245271606722542
MAC004881,7070.445000000001,9.12315483870968,3.039774263234854,31.70700009999999,10.08929333288889,8.373304347826087,9.611518181818182,8.92956936936937,1.2049355557669128,775,Std,Affluent,0,3,1.2049355557669128,0,-0.23374246291075515,-0.2920582699113795,0,1.0763696106576486,0.3331932849745971,3.475442123378704,1.1058994838255283,0.9178078831338206,1.7159889850628023,0.6819488124488124,0.18809160069170763,3.0012519574765233,8.863820122731093,2.3148253582330827,1.396188814975051,3.487589125329814,2.4059800782218903,2.237865685932385,2.3619400320990724,2.2955171104872525,1.0763696106576486,0.3331932849745971,3.475442123378704,1.1058994838255283,0.9178078831338206,0.18809160069170763,3.0012519574765233,3,0.23239052905549376,-0.6941487577025431
MAC004882,7805.3960017,10.084490958268734,2.479094062799823,17.810000100000003,10.956919645535717,8.477489130434781,9.818672727727272,10.190050544404333,1.292472120515907,774,Std,Comfortable,0,4,1.292472120515907,0,-0.2557370402087387,-0.39200473524777457,0,0.963554765639925,0.24583232086045753,1.766078070536491,1.0865118134733243,0.8406461292761211,2.479430515100935,-0.37137781667706093,0.24586568419720314,4.067796816557794,8.96269867687913,2.4055469203421,1.2467719331138243,2.9343886486292603,2.4813101606284786,2.248919421526638,2.381273597476877,2.4150250392398465,0.963554765639925,0.24583232086045753,1.766078070536491,1.0865118134733243,0.8406461292761211,0.24586568419720314,4.067796816557794,3,0.1962648331880883,-1.188745146561539
MAC004883,1488.9359998,3.0699711336082474,1.0104575125968214,9.685000000000002,2.962305969402985,2.978413043478261,3.5661739123188405,2.872634005475504,0.99459172773156,485,ToU,Adversity,1,2,0.99459172773156,0,-2.6630368804704454,-0.12065145366649647,0,1.2414295256868304,0.3291422425418548,3.1547517627193824,0.9649292698697175,0.9701759214268914,-0.016107074075276007,0.6935399068433363,0.00524665155717384,3.0381908869748013,7.306488444862629,1.4036359069498057,0.6983623143772644,2.368840888771111,1.37682617129231,1.3808830069868814,1.5186756359321527,1.3539348970937721,1.2414295256868304,0.3291422425418548,3.1547517627193824,0.9649292698697175,0.9701759214268914,0.006618964602596719,3.0381908869748013,0,-4.396741177672687,0.1471739771941867
MAC004884,19518.4579975,25.217645991602065,15.10066854212649,56.53999979999998,40.437651791964285,9.548820644565216,26.484431810454534,24.714590251263537,4.234831615582608,774,Std,Affluent,0,3,4.234831615582608,1,6.349265533176693,3.316199052524772,0,1.071611160435458,0.5988135430381465,2.2420807071662487,1.6035457949518745,0.378656289690515,30.888831147399067,1.769841559190997,1.2248895052613595,1.6699661216081998,9.87916709306007,3.2664326951900673,2.778860795483988,4.0524803546475585,3.7241899310938646,2.3560140664284126,3.3136197283848974,3.247058544869461,1.071611160435458,0.5988135430381465,2.2420807071662487,1.6035457949518745,0.378656289690515,1.2248895052613595,1.6699661216081998,2,7.109701769003446,3.4252513995626184
MAC004885,1729.3780002999997,2.234338501679586,1.37037184913078,8.464999999999998,2.417598214285714,1.9013695652173908,2.7552954545454544,2.02746028935018,1.2715029140094536,774,Std,Affluent,0,3,1.2715029140094536,0,-2.793905662931167,0.3865950257376411,0,1.3589879466594166,0.6133230192191702,3.788591659251753,1.0820191884305719,0.8509761223789415,0.5162286490683232,0.7278351651952746,0.23104306605163025,1.6304595428581312,7.456095160908006,1.1738244253371644,0.863046841207196,2.247600784661286,1.228938027838197,1.0651828893790114,1.3231669650889193,1.107724079711747,1.3589879466594166,0.6133230192191702,3.788591659251753,1.0820191884305719,0.8509761223789415,0.23104306605163025,1.6304595428581312,0,-4.296195364021329,2.225039483298908
MAC004886,13763.918001,17.828909327720208,5.351291084816289,31.6129999,20.084594597297297,14.640244574456522,19.16236363681818,17.29746014655797,1.3718755259365163,772,Std,Affluent,0,3,1.3718755259365163,1,2.5530204169815343,-0.9083612082537835,0,1.1078136539495167,0.30014683940028325,1.77313135345397,1.1265183473422924,0.8211519551867407,5.444350022840775,1.864903490260211,0.30536639215555167,3.331691482431029,9.529878460493943,2.9353934189373563,1.8486581126813102,3.484710978823711,3.0485426599469174,2.749847372747871,3.003817680220431,2.9067622604096037,1.1078136539495167,0.30014683940028325,1.77313135345397,1.1265183473422924,0.8211519551867407,0.30536639215555167,3.331691482431029,1,2.747278786754506,-1.805254650433092
MAC004887,5297.3859996,6.861898963212435,2.84711294424789,17.8750001,7.312612614864865,6.269543476630434,7.636795454545456,6.553063405072463,1.1663706417782729,772,Std,Affluent,0,3,1.1663706417782729,0,-1.1517261906036034,-0.154273461478591,0,1.165377750390202,0.41491612520025706,2.6049636683469988,1.0656833608867458,0.913674566846252,1.043069138234431,1.0837320494729923,0.1520087940404938,2.410119851084374,8.575157524784673,2.0620281756340115,1.347322982384651,2.9378383004331017,2.11777395354312,1.9836934940620752,2.156031617552212,2.021953229983281,1.165377750390202,0.41491612520025706,2.6049636683469988,1.0656833608867458,0.913674566846252,0.1520087940404938,2.410119851084374,3,-0.9523212556720355,-0.44138848428273286
MAC004888,12188.4970006,27.638315194104308,8.647206021033806,61.9619994,32.11097727121212,22.006152170652175,30.64576983888889,26.43533333619048,1.4591817580382895,441,Std,Affluent,0,3,1.4591817580382895,1,5.576248705000606,-1.3434574119281852,0,1.1592730187994724,0.31287021829782785,2.2418876376129413,1.1618282765743124,0.796218988743838,10.104825100559946,4.210436502698407,0.36560928783047447,3.196203234802128,9.408329958342586,3.3547455133405704,2.2666683419294706,4.142531360275818,3.499864867016415,3.1357616658417626,3.4546044852781446,3.311831720471408,1.1592730187994724,0.31287021829782785,2.2418876376129413,1.1618282765743124,0.796218988743838,0.36560928783047447,3.196203234802128,1,4.596155182601783,-2.019124827900659
MAC004889,5990.7720006,7.760067358290155,1.9349521745306923,20.019,7.418671171171172,7.789445654891304,7.800863635909092,7.743807972282609,0.9524002794874644,772,Std,Adversity,0,2,0.9524002794874644,0,-0.9855417305101072,-0.6228229790023191,0,1.0073677777732764,0.24934731051222822,2.5797453161109734,0.9560059046703803,1.0037857007496287,-0.37077448372013144,0.05705566362648273,0.04777979607924839,4.010454283591223,8.698142473838933,2.1702035942212667,1.0766911582684866,3.0454267905778427,2.1304519976489487,2.1735516442807676,2.1748498571129176,2.1683457895492158,1.0073677777732764,0.24934731051222822,2.5797453161109734,0.9560059046703803,1.0037857007496287,0.04777979607924839,4.010454283591223,3,-1.1800114495830742,-1.6734501073452204
MAC004890,14672.5020003,19.00583160660622,5.918726288805345,40.89400010000001,21.522554063063065,15.588152174456525,19.284536365,18.894753623188407,1.38069942104052,772,Std,Comfortable,0,4,1.38069942104052,1,3.0629626997430934,-0.9183249555916955,0,1.0206290978414314,0.31141631157732397,2.1516552811154246,1.1324183743248408,0.8201772843689181,5.934401888606541,0.3897827418115938,0.31224108995592265,3.2111252741057177,9.593798561141826,2.996023811383019,1.9342316903766659,3.735142620970551,3.1145172099429774,2.808688716109631,3.0098588403459376,2.9904560599463887,1.0206290978414314,0.31141631157732397,2.1516552811154246,1.1324183743248408,0.8201772843689181,0.31224108995592265,3.2111252741057177,1,3.125246543413303,-1.7103258622787976
MAC004891,2406.7699995000003,3.1216212704280157,3.165567092625173,13.010000000000002,6.503588234389141,0.6535869565217394,2.949040908636364,3.1905281299455535,9.95059374869742,771,Std,Affluent,0,3,5.28946411378567,0,-1.4806752219403096,5.068437625930031,0,0.9243109178842349,1.014077559163214,4.167704761478447,2.0834001269145905,0.20937413303119595,5.850001277867401,-0.24148722130918943,1.8740259938833945,0.9861168949525654,7.786456286709042,1.4162465981956092,1.4268524230430435,2.6397713603489157,2.0153813373824097,0.5029468414259972,1.373472741490249,1.4328267713240685,0.9243109178842349,1.014077559163214,4.167704761478447,1.781545373058072,0.32004880125570706,1.4569365740349105,0.9861168949525654,2,0.4618004750377101,9.576907884863413
MAC004892,7779.7449996,10.090460440466927,2.1200751553151846,20.436999799999995,9.907923075113125,10.468163042934782,10.418263640454546,9.95957713012704,0.946481449323506,771,Std,Adversity,0,2,0.946481449323506,0,-0.2279765153412742,-0.9585405892242554,0,1.0460547127935083,0.21010685862321477,2.025378117797385,0.9819098099298267,1.0374315490620791,-0.5602399678216567,0.4586865103275066,0.055521739132252425,4.75946024367082,8.959407370891245,2.4060853190276306,1.1378570897733202,3.0651183917093348,2.389489412805297,2.4395747651274875,2.4352141471734283,2.3942136977579196,1.0460547127935083,0.21010685862321477,2.025378117797385,0.9819098099298267,1.0374315490620791,0.055521739132252425,4.75946024367082,3,-0.35078250673746786,-2.4002725975957735
MAC004893,2026.6090001,4.9671789218137254,2.22766933308763,13.027,5.516053846923078,4.260195653260869,5.379720339830509,4.79931724137931,1.2947885498902831,408,ToU,Affluent,1,3,1.2947885498902831,0,-1.9544476345858368,0.13389608063089573,0,1.1209342805082236,0.4484776811294193,2.6226148851164015,1.1105001094683389,0.8576688826092076,1.2558581936622089,0.5804030984511996,0.25283122685913145,2.2297603923594886,7.614612545382977,1.7862742733114,1.1717603080750494,2.6409840437375345,1.8742689545060032,1.6601682224952756,1.8531242625136004,1.7577401936196162,1.1209342805082236,0.4484776811294193,2.6226148851164015,1.1105001094683389,0.8576688826092076,0.25283122685913145,2.2297603923594886,0,-2.170350553741193,0.7390234059607409
MAC004894,14254.3170008,18.51210000103896,4.188196458524722,35.241000299999996,19.876899998636365,17.33446196304348,19.87746818181818,17.965952728727274,1.1466695011557773,770,Std,Adversity,0,2,1.1466695011557773,1,2.748638228405867,-1.48972393652715,0,1.1063964920512082,0.22624101166527052,1.9036737266084576,1.07372469486423,0.9363854465827846,2.542438035592884,1.9115154530909066,0.13733924828144542,4.4200455637723,9.56488523896693,2.9710347860049837,1.6463861336101502,3.590191082890978,3.0386432844937894,2.908782456290076,3.0386705000023273,2.942645410036584,1.1063964920512082,0.22624101166527052,1.9036737266084576,1.07372469486423,0.9363854465827846,0.13733924828144542,4.4200455637723,1,2.420081022097539,-2.7763504067605993
MAC004895,12154.2910015,15.784793508441558,6.627434771821495,36.7900001,21.356581828181817,9.550989129347826,16.63378636318182,15.445196366545456,2.2360594596950043,770,Std,Affluent,0,3,2.2360594596950043,1,2.235406069120162,0.7380061569729433,0,1.0769552481867837,0.41986196071651144,2.3307240446066664,1.352984469754137,0.6050752909225425,11.80559269883399,1.188589996636363,0.7479091788315947,2.381729501200734,9.405519827352169,2.820473328208072,2.0317515858607478,3.6320445200076,3.1071207666628973,2.3562196118635117,2.8698167415399456,2.8000334203751693,1.0769552481867837,0.41986196071651144,2.3307240446066664,1.352984469754137,0.6050752909225425,0.7479091788315947,2.381729501200734,1,3.618713490774432,0.9308839799770937
MAC004896,2432.562,3.4504425531914893,1.317117097586557,7.727,4.106181818181819,2.905986754966887,3.5644444444444443,3.405921104536489,1.413007267894908,705,Std,Adversity,0,2,1.413007267894908,0,-2.4333749626207113,0.3815163137606295,0,1.046543148974785,0.38172399498269977,2.2394222310499496,1.1900446290111901,0.8422067221702535,1.2001950632149314,0.1585233399079553,0.3478379068409366,2.619686981842311,7.797111306655964,1.4930035413887008,0.8403237826223114,2.166421668181174,1.6304519269165771,1.3625104415032405,1.518296807724138,1.4829493418504454,1.046543148974785,0.38172399498269977,2.2394222310499496,1.1900446290111901,0.8422067221702535,0.3478379068409366,2.619686981842311,0,-3.15701348106736,1.2889441184425907
MAC004897,13556.6240025,17.651854169921872,9.589092656853603,42.52899999999999,27.539499994036696,6.660999998369564,17.24306422385321,17.813883639454545,4.1344386528057315,768,Std,Comfortable,0,4,4.1344386528057315,1,3.3835849022166324,3.285310250648074,0,0.9679564324595955,0.543234269970279,2.4093218299495156,1.5601476291830796,0.37735410438443145,20.87849999566713,-0.5708194156013349,1.182793524798648,1.840823037971579,9.514704325086813,2.9259455604468134,2.359824476703131,3.7734273826377986,3.3512890924150787,2.036142523321861,2.9037849652654453,2.934595088745609,0.9679564324595955,0.543234269970279,2.4093218299495156,1.5601476291830796,0.37735410438443145,1.182793524798648,1.840823037971579,2,5.455102666493942,3.78524530744168
MAC004898,4945.054999700001,6.438873697526042,1.5197572514119884,12.815999999999995,7.48928440412844,5.398249998369566,7.345848621559634,6.079381818545455,1.3873538682048,768,Std,Adversity,0,2,1.3873538682048,0,-1.4217099060352862,0.040302253398248625,0,1.208321443280519,0.23602839359428948,1.9904099088811567,1.163135603027962,0.8383840736089635,2.0910344057588732,1.266466803014179,0.32475152941899843,4.236760450772069,8.506345568055927,2.0067194526440506,0.9241625680786482,2.6258273408443773,2.138804709860248,1.856024515219952,2.1217642441615463,1.9571865901287935,1.208321443280519,0.23602839359428948,1.9904099088811567,1.163135603027962,0.8383840736089635,0.32475152941899843,4.236760450772069,3,-1.2242287221740382,-0.2565174605497392
MAC004899,5764.0780003,7.505309896223959,4.062217142063823,25.958,9.97439908302752,4.720673913043479,7.845105505045872,7.370627273090909,2.1129180184527683,768,Std,Affluent,0,3,2.1129180184527683,0,-0.5994871378980573,1.1502603566548433,0,1.0643740552874184,0.5412456856527541,3.4586175521469578,1.3289788019368791,0.6289777969648832,5.253725169984042,0.4744782319549632,0.7000010049719959,1.847586371441666,8.659573962585611,2.1406906621298076,1.6218045576991156,3.2942800993160777,2.395565204207325,1.7440866154174761,2.1798642557538215,2.12472882471491,1.0643740552874184,0.5412456856527541,3.4586175521469578,1.3289788019368791,0.6289777969648832,0.7000010049719959,1.847586371441666,3,0.9219682891344444,2.4827291739970203
MAC004900,18634.2799995,24.263385416015627,8.74969358244596,55.35100030000001,23.026504589449544,24.657081526086955,23.22543119770642,24.67479272436364,0.9338697944125272,768,Std,Affluent,0,3,0.9338697944125272,1,5.0453001799444195,-2.1129185393313823,0,0.9412614126445104,0.3606130419070652,2.281256183739639,0.9490227041947594,1.0162258929285921,-1.6305769366374108,-1.4493615266572206,0.0672031887338327,2.7730478677746904,9.832811837263316,3.2293561307455603,2.2772358570744635,4.0315999918810235,3.179157578887087,3.2448196164012915,3.1874029573173406,3.2455096827290117,0.9412614126445104,0.3606130419070652,2.281256183739639,0.9490227041947594,1.0162258929285921,0.0672031887338327,2.7730478677746904,1,3.4964839075373884,-3.3336669636826595
MAC004901,15422.1330134,20.08090236119792,10.19282724555724,49.19899990000001,29.585307376605503,8.210989132065219,20.3629633087156,19.969103658363636,3.603135176240219,768,Std,Comfortable,0,4,3.603135176240219,1,4.1098254438220305,2.5241397500630325,0,1.0197234005775517,0.5075880831762136,2.4500391747846675,1.473305600074388,0.40889540596720414,21.374318244540284,0.39385965035196335,1.064410194107184,1.9700975319298621,9.643623805039663,3.0483675292654295,2.415273148637861,3.915995104188475,3.4205197425575644,2.2203972421188776,3.0616587361510863,3.043050100002359,1.0197234005775517,0.5075880831762136,2.4500391747846675,1.473305600074388,0.40889540596720414,1.064410194107184,1.9700975319298621,2,5.592901601889252,2.772783350957327
MAC004902,16655.7979971,21.687236975390626,9.613147078336368,45.08599930000001,32.21987612614679,10.777853264130435,21.760178882110093,21.658325456,2.989451827473407,768,Std,Comfortable,0,4,2.989451827473407,1,4.440930800840019,1.4885029064191762,0,1.004702691425259,0.4432628575960106,2.078918456613096,1.4856606527169556,0.4969675380682637,21.44202286201635,0.10185342611009318,0.988693114648692,2.255992639290247,9.720573700195793,3.121802518586654,2.3620935230023603,3.8305092010556057,3.503148375284361,2.4662209259739307,3.1250124687224154,3.1205273541931375,1.004702691425259,0.4432628575960106,2.078918456613096,1.4856606527169556,0.4969675380682637,0.988693114648692,2.255992639290247,2,5.5007123814887935,1.7190146589791586
MAC004903,12626.5139968,16.440773433333334,9.629356346175538,41.521999999999984,26.506931189908254,7.140706518478261,17.147412847247708,16.160687265636362,3.7120875097201966,768,Std,Comfortable,0,4,3.7120875097201966,1,3.0535103729653774,2.8383534129578343,0,1.0610570889922732,0.5856996813150246,2.5255501295495533,1.6122677978092073,0.4343290851312104,19.366224671429993,0.9867255816113456,1.177938712677997,1.707356729984988,9.443633362779526,2.8588107657390696,2.3636196398315525,3.7500215890561734,3.314438016184348,2.0968769721297544,2.898528007699296,2.842621143702828,1.0610570889922732,0.5856996813150246,2.5255501295495533,1.6122677978092073,0.4343290851312104,1.177938712677997,1.707356729984988,2,5.2124695114004025,3.6757582127972728
MAC004904,1390.0389999999998,1.8146723237597908,0.3083505914688151,3.0810000000000004,1.8941152073732717,1.8091038251366116,1.85,1.800618613138686,1.046990302085033,766,Std,Affluent,0,3,1.046990302085033,0,-3.1382556919919606,0.048634666915028976,0,1.0274241080686877,0.16992071654525057,1.6978262476557098,1.043777512224011,0.9969308533110303,0.08501138223666005,0.04938138686131399,0.046846658912980774,5.88506295917566,7.2378062289135805,1.0348458511784948,0.2687672534108409,1.4063420564236688,1.062679436460911,1.0328655090398309,1.0473189942805592,1.0298403260428153,1.0274241080686877,0.16992071654525057,1.6978262476557098,1.043777512224011,0.9969308533110303,0.046846658912980774,5.88506295917566,0,-6.1647890390080935,0.2328230415506913
MAC004905,4275.058,5.57373924380704,1.1298205279556697,8.842000000000004,6.077336405529954,4.690809782608695,6.051628440366973,5.383976320582878,1.2955833622754171,767,Std,Comfortable,0,4,1.2955833622754171,0,-1.818516343908328,-0.01461553151109086,0,1.1240070453550526,0.20270419476598475,1.5863674325017771,1.0903515663978884,0.8415910281826704,1.3865266229212594,0.667652119784095,0.24876053821521793,4.933272682796615,8.360786836131522,1.8830828096861236,0.7560377169955881,2.286658942443787,1.9568976230112232,1.7388525548150982,1.9532585746005926,1.8537911509587486,1.1240070453550526,0.20270419476598475,1.5863674325017771,1.0903515663978884,0.8415910281826704,0.24876053821521793,4.933272682796615,3,-2.121094453009969,-0.47879333013804876
MAC004906,3352.8669999,4.371404171968709,1.9923771423641288,7.814999999999999,4.356267281105991,4.165847826086957,4.157123853211009,4.456491803096539,1.0457094011253154,767,Std,Affluent,0,3,1.0457094011253154,0,-2.177013183706322,-0.11086170942728146,0,0.9328240921476373,0.4557749885872145,1.7877546675638922,0.9965370652531162,0.9529768260329947,0.19041945501903346,-0.2993679498855304,0.04356023922012153,2.1940602950579664,8.117869287422787,1.6810893588775846,1.0960681024239556,2.1764548158498336,1.6782673297029238,1.642069237423481,1.6403790313037978,1.6968060563425427,0.9328240921476373,0.4557749885872145,1.7877546675638922,0.9965370652531162,0.9529768260329947,0.04356023922012153,2.1940602950579664,0,-3.020264700344315,-0.19282227086650156
MAC004907,3785.0480004,5.040010652996005,1.8501717489731495,9.973,5.556174528301887,4.446960451412429,5.664212266037736,4.794499072356215,1.2494316825114715,751,Std,Affluent,0,3,1.2494316825114715,0,-1.8953786986449246,0.04917380774774638,0,1.1813978893641164,0.3670967204755024,1.978765266161956,1.1024130321204817,0.8823313828587994,1.109214076889458,0.8697131936815206,0.2200816492616822,2.724070306687544,8.23907801008298,1.7984057756862286,1.0473792552624261,2.3954377100086623,1.8804072816837272,1.6950577377569358,1.8967517570039758,1.7569090317019025,1.1813978893641164,0.3670967204755024,1.978765266161956,1.1024130321204817,0.8823313828587994,0.2200816492616822,2.724070306687544,0,-2.1529318060450975,0.02835108936916639
MAC004908,24611.9080029,32.13042820221932,15.898319895170362,73.19499950000002,47.005976855555566,14.224413036413042,30.91325688027523,32.61463139233577,3.3045984695907396,766,Std,Affluent,0,3,3.3045984695907396,1,8.324153348201,1.7318560731876156,0,0.9478339816437623,0.49480571190353817,2.2780585668287396,1.4629738233409209,0.4427084663852088,32.78156381914253,-1.7013745120605357,1.020265356955712,2.0209911788645027,10.111026299870419,3.5004521411368,2.8272142025001195,4.306696755719091,3.8713255209802644,2.7229002602362407,3.4630214996471094,3.5149614302900245,0.9478339816437623,0.49480571190353817,2.2780585668287396,1.4629738233409209,0.4427084663852088,1.020265356955712,2.0209911788645027,2,7.335878167102947,1.612648866793499
MAC004909,12003.884995400002,15.67086814020888,6.985336442764091,34.8509997,22.768402769907407,8.498999998913044,17.554949534403672,14.92136130821168,2.6789504758052516,766,Std,Affluent,0,3,2.6789504758052516,1,2.3240782012897214,1.3347784142391923,0,1.176497773580811,0.44575296878976955,2.223935340674759,1.452912570846975,0.5423438816872004,14.269402770994363,2.6335882261919927,0.9105686891597746,2.243390008876464,9.393068928884354,2.813662773403624,2.0776069151267618,3.579371452291421,3.168357083906469,2.251186529793617,2.9207365747246357,2.767661686070303,1.176497773580811,0.44575296878976955,2.223935340674759,1.452912570846975,0.5423438816872004,0.9105686891597746,2.243390008876464,2,4.034617802566401,1.7491048867087249
