LCLid,consumo_medio,consumo_std,consumo_max,consumo_invierno,consumo_verano,consumo_finde,consumo_semana,ratio_invierno_verano,dias_registrados,stdorToU,Acorn_grouped,cluster,PC1,PC2
MAC001668,12.87976850456693,2.563331816388133,25.6569999,14.29578889,11.701348066298344,13.522511109444444,12.625496704835165,1.221721427931249,635,Std,Adversity,0,1.274805796139218,-0.8943823154754091
MAC001669,14.211626768188978,8.822787461640125,37.43900010000002,16.219999997777776,6.161762430939227,13.156594441666668,14.629002194065936,2.632363312803359,635,Std,Affluent,2,2.2368311976274033,1.7169388631519245
MAC001670,5.315250391181102,1.7074964651275375,11.517999899999998,6.0048000011111125,4.341906074585635,5.146244446111112,5.382109885934066,1.3829867608772288,635,Std,Affluent,1,-1.9411900657599404,0.14253302643470536
MAC001672,6.739127559212599,3.0631214859540568,23.1539999,6.910833333888889,6.247977902762431,6.382277778333332,6.880298901098901,1.106091016221804,635,Std,Adversity,0,-0.7091221626709892,-0.20889839347098138
MAC001673,8.18871563965245,2.117724792964359,17.768999999999995,9.24778333222222,7.395804468715085,8.187329608938548,8.18926211431718,1.2504092179467357,633,Std,Adversity,0,-0.36123016018499043,-0.43422420256002026
MAC001674,5.729627172037914,2.7346014808032515,13.057999999999998,7.448994442777779,3.7822849162011174,5.7421166661111105,5.724664459161148,1.9694424503633137,633,Std,Affluent,1,-1.3719703421062606,1.0505279468705193
MAC001675,3.182990521327014,0.6281204179165676,5.964999999999997,3.419227777777778,3.026972067039106,3.159502793296089,3.1922511013215864,1.129586455528778,633,Std,Adversity,1,-3.922318942792094,-0.06700792942591197
MAC001676,19.34333911798107,6.324553841118607,49.8599999,22.002505566111115,15.723300000000002,21.02417222722222,18.67692951519824,1.3993566342151125,634,Std,Affluent,2,3.329191212291949,-0.6467018219030043
MAC001677,11.330627173459716,5.191689368134342,29.492000200000003,15.971288893333336,6.566394444444445,12.337127779444444,10.930693157836645,2.432276433617165,633,Std,Adversity,0,1.444232695442486,1.2763228998827925
MAC001678,5.705659305993691,2.397296387963591,24.081000000000003,6.399250000555556,5.137916667777778,6.3242888877777785,5.460387665638767,1.2454948510927233,634,Std,Affluent,1,-1.1562054526588101,0.06654745243893904
MAC001679,9.57252365725552,6.028331802184435,31.43900009999999,15.25659999111111,4.458766667222222,10.12215555,9.354607928854625,3.421707774385081,634,Std,Comfortable,0,1.203888626186772,2.8415316262441705
MAC001680,6.529610142947702,2.2627397979727126,16.0050001,8.113211112777778,4.911706214124294,7.280513964804469,6.232238939159292,1.6518108183336164,631,ToU,Comfortable,0,-0.970132846866454,0.4088757008155122
MAC001681,1.7902638233807266,1.4610004048750311,20.834000099999994,2.122011111111111,1.760418994413408,1.824122906145251,1.776914096916299,1.2054004827513842,633,Std,Adversity,1,-4.2901466986036505,0.9593507710299264
MAC001682,12.99283280378549,4.378324197184992,25.32900030000001,14.99254443611111,10.093211110555556,13.905399991111112,12.631022024669605,1.4854086362092596,634,ToU,Affluent,0,1.5403510137205951,-0.28978297542804343
MAC001683,12.523883096208532,1.6626511708117715,17.468,13.220583333888888,11.809217876536314,12.89022346368715,12.37944493370044,1.1195137859758708,633,Std,Adversity,0,0.7721489763607546,-1.2186469027412579
MAC001684,4.910537124802528,1.0298627561396196,8.277000000000003,4.9187166666666675,4.759078212290503,5.248167597765363,4.777418502202644,1.0335437691316198,633,Std,Adversity,1,-2.513405470907498,-0.49965300724849154
MAC001685,8.38405388304279,1.1809475840375274,14.285,8.814283332222221,8.05137853220339,8.442530725698324,8.360896018362832,1.0947544202788375,631,Std,Comfortable,0,-0.6605274099973073,-0.9047820302775554
MAC001686,4.438181387223975,2.5556532135363574,28.329999900000004,5.7744444405555555,3.142577777222222,4.849516665555556,4.275096915638766,1.8374859788430455,634,ToU,Comfortable,1,-1.656826053423676,1.2348350294599133
MAC001687,6.957082020504732,3.515754244765526,16.659000000000002,7.8190611133333325,5.808016669444444,5.194777777777778,7.655792953744493,1.3462529830907437,634,Std,Affluent,0,-0.7741024144341824,0.12851085249134725
MAC001688,2.681353870458136,1.2645879455561462,5.802000000000001,2.0318333333333336,2.654296089385475,2.783268156424582,2.641171806167401,0.7654882874485407,633,ToU,Comfortable,1,-4.347064281178431,-0.20031080468413062
MAC001689,19.498867510883283,5.330049515836934,44.3539998,23.65552778,15.889561110000002,21.794533341111112,18.58869163105727,1.488746361683091,634,Std,Affluent,2,3.268361727701167,-0.648805573519174
MAC001690,11.130190719415808,2.836372529599275,20.9079999,13.112534875968992,10.154251396648045,11.426745448484846,11.012848920143885,1.2913343458251527,582,Std,Comfortable,0,0.823762305440908,-0.6889501478121965
MAC001691,13.272227128548897,4.737496109419404,31.150999999999996,15.018294447222225,11.909788889444444,14.394066667222225,12.827444932599118,1.2610041475654263,634,Std,Affluent,0,1.7881391112557572,-0.6128238741331062
MAC001692,18.4877124849921,7.715944816143209,57.63300000000001,21.78293890444445,15.343849162569832,18.296250007222223,18.563790290728477,1.419652738631552,633,Std,Adversity,2,3.3782487129422867,-0.45729805960213876
MAC001693,16.09743759842022,6.452570224477859,48.3820001,15.131583325,17.124167600558657,15.378683328888894,16.3830353214128,0.8836390062467819,633,ToU,Affluent,2,2.6523425795546434,-1.2017120093219589
MAC001694,8.117048894321766,2.5435240609278686,15.196999900000002,9.116055558333333,6.952411105555555,7.79033333,8.24658369955947,1.311207595281765,634,ToU,Comfortable,0,-0.42452317185517796,-0.27614241580145105
MAC001695,5.944758293838863,3.4460915479548713,17.668000100000008,8.897583333333333,3.1447709497206704,6.435638888888889,5.749706401766004,2.8293254568502646,633,Std,Affluent,1,-0.8346643846042713,2.2728094527246268
MAC001696,20.2066861159306,6.584651600658276,43.01200039999999,21.59833888111111,17.73437777611111,21.88239443277778,19.542308369162996,1.217879642347828,634,Std,Comfortable,2,3.3789225306893957,-0.9815855683275169
MAC001697,7.18772239763407,1.994091736415152,14.973999999999998,7.741827777222223,6.346422222222222,8.441805554999998,6.690508811013216,1.219872596916314,634,Std,Comfortable,0,-0.8472388027848543,-0.36990194531845016
MAC001698,41.8111608873817,26.200679454417106,162.86800060000004,69.35233889277778,17.30366111611111,42.336338886111115,41.60294053546256,4.007957299871519,634,Std,Affluent,2,7.555660993111483,2.7673510160532477
MAC001699,15.388039432649842,7.437901456710389,41.019999799999994,18.469299997777775,11.307244445555556,16.758366667777782,14.844737885682822,1.6334040051317142,634,Std,Affluent,2,2.6219436609394315,0.020234666490173147
MAC001701,16.070723980757098,9.818689690499076,53.411,24.28520001111111,8.863216664444444,15.242016667222222,16.399286351762115,2.7399981508446163,634,Std,Affluent,2,3.1981841410296026,1.6464612500222293
MAC001702,6.640758293680886,1.5848639610235071,13.567000000000002,6.449844444444445,6.560497205586592,6.5372960893854755,6.681550660572688,0.9831333295620872,633,Std,Affluent,1,-1.315059085452366,-0.7030784289688805
MAC001703,14.71968246413902,2.1122154240199458,22.673,15.180077776111112,14.166486034078211,15.756650000555556,14.30764238344371,1.0715484890216365,633,Std,Adversity,0,1.5028440744630378,-1.3731021916258828
MAC001704,5.339881703470032,2.478614624900864,18.5340001,6.353455555555555,5.249088888333333,5.596944443333334,5.237962555506608,1.2103918375786995,634,ToU,ACORN-U,1,-1.4099582233971943,0.015825899531816078
MAC001705,29.61480507369255,15.833026430449031,72.72200029999998,45.089177775,16.383271184180792,29.159033338888893,29.796709535476715,2.7521472675365053,631,Std,Affluent,2,5.574324575995869,1.1578979098746573
MAC001706,10.37250554548336,3.662522668513238,34.98799979999999,12.162994437222222,9.847101698305083,12.268255554444446,9.615886916629712,1.235185090464808,631,ToU,ACORN-U,0,1.05147281365711,-0.4715958944168183
MAC001707,13.173203174761904,5.672767072392761,43.03599989999999,16.203466671666668,10.455494323863636,14.274444449444443,12.73270666488889,1.5497560057899749,630,ToU,Affluent,0,2.0677925438338636,-0.04825584139730216
MAC001708,9.310277069745222,1.8045292164303548,14.580999900000002,10.37897777611111,8.538482757471266,9.168234636312848,9.366904231403115,1.2155527926172365,628,Std,Affluent,0,-0.16118018608402418,-0.7295156503782813
MAC001709,8.457371025265017,3.434516885122073,21.31999990000001,10.891391306086955,6.236920904519772,9.44645679074074,8.060757426237624,1.7462766846886737,566,Std,Affluent,0,0.16003117687340837,0.36642866740665386
MAC001710,16.40039302488114,9.424546427575166,59.1640001,23.21276110166667,11.312367229943504,16.415444441666665,16.394385807538804,2.0519806843118116,631,Std,Affluent,2,3.264350680531812,0.6556545611849256
MAC001711,2.3603328052297945,1.7020500599354116,10.21,2.460750000555556,2.182762711864407,2.376872222777778,2.3537317073170736,1.127355190660425,631,Std,Affluent,1,-4.087556513282147,0.5695255860435615
MAC001713,19.8951806637084,6.080358240680402,45.2040002,23.597599991666662,15.432225992655368,19.500294453333336,20.05278491618625,1.5291117738805573,631,Std,Affluent,2,3.3290643416829093,-0.5206881250033862
MAC001714,3.773128367511886,0.5979075279708367,8.9709999,3.7011833327777777,3.73719209039548,3.8124888888888897,3.757419068514413,0.9903644910105804,631,Std,Adversity,1,-3.3489201575078735,-0.3778190366909846
MAC001715,11.48256357388316,8.143084101678017,34.215,18.78667222222222,2.2915546875,11.126042168674696,11.624829326923075,8.198217623381328,582,ToU,Adversity,2,1.9085817012540138,5.401785724429284
MAC001716,7.74197844145937,2.621332746869525,27.55200009999999,7.45164052614379,7.387488636363637,9.159761630813952,7.176180973781902,1.0086837197665066,603,Std,Affluent,0,-0.24652433972430268,-0.5909280707980683
MAC001717,9.859192242649437,4.251667066925371,31.473000000000003,11.387449996111112,8.561164704705883,10.869062141242935,9.454787328506788,1.3301284414868508,619,Std,Affluent,0,0.8555521558440221,-0.20355499055871568
MAC001718,2.927689381933439,0.9031006527943348,10.572000000000005,2.8998999999999997,3.0569378531073443,3.1154944444444443,2.8527339246119734,0.9486287228324124,631,ToU,Comfortable,1,-3.7618779776140956,-0.08736032762152317
MAC001719,10.101960317619048,2.462742101588519,17.776,11.415905555555558,8.945375,9.883368716201115,10.188718403325945,1.2761795094533264,630,Std,Comfortable,0,0.31227513590117184,-0.5912583333404536
MAC001720,12.048369844444444,4.155898682488105,24.083999899999995,12.019338889444445,13.158784098863634,13.79075419329609,11.356824836807094,0.9134079475530312,630,Std,Affluent,0,1.2826696285416468,-1.1536661042985772
MAC001721,12.012828842789224,3.433983523757146,24.42799999999999,13.615994443333337,10.36315254180791,12.372272223888888,11.869370287139692,1.3138852366128264,631,Std,Comfortable,0,1.1665796999741087,-0.5672929936241832
MAC001722,3.2705793649206347,1.826592031263625,15.202999999999996,2.986194444444444,3.621954544886364,2.8767833333333335,3.4280977775555552,0.8244702088242041,630,Std,Affluent,1,-3.1470744376063164,-0.10748312221433437
MAC001723,8.916713831160573,2.168460382160488,17.218999999999998,9.716999999441342,7.755784091477273,9.575944133519554,8.654486666444445,1.2528712290028796,629,Std,Affluent,0,-0.1329420534518518,-0.5184589925536581
MAC001724,15.793184127301586,6.129429675297821,44.31499989999999,19.732133333333337,11.089539773295456,17.06213332666666,15.285604447555556,1.7793462990685758,630,Std,Comfortable,2,2.6639731511887565,0.11962353638273816
MAC001725,19.8281571415873,5.644455642699908,44.40899990000001,23.745155556111115,16.302318178409095,21.410759772625696,19.200028824611977,1.4565507702461968,630,Std,Affluent,2,3.3314726531859598,-0.6906077566100778
MAC001726,28.62028708054227,12.17730007841184,89.4210003,32.9427151,23.60285057241379,26.412227775,29.509438478747207,1.3957091158638784,627,Std,Affluent,2,5.198770330170413,-0.7525743015574586
MAC001727,11.468922223650791,2.641921675522136,22.312999900000005,12.721766666666667,10.17029545568182,10.959608937988827,11.671066521064304,1.2508747136431235,630,Std,Adversity,0,0.8203424849531316,-0.7084589177526717
MAC001728,9.246534072583202,2.300502680350139,15.889,9.58245555611111,9.117011298870056,9.355377778333336,9.203093125720622,1.0510521695028032,631,Std,Comfortable,0,-0.059940137708868226,-0.871251321926657
MAC001729,6.8088367664025355,2.19833331713783,20.81399990000001,7.691883333333333,6.377999998870058,7.040583332777778,6.7163436800443455,1.206002215223241,631,Std,Comfortable,0,-0.7738145610296899,-0.2592262391025951
MAC001730,9.34067670364501,2.4921751066566253,21.980999899999997,10.329711109444444,8.194293785875708,9.257249999444443,9.373973392682927,1.26059793787862,631,Std,Affluent,0,0.17941040628681365,-0.4674844531304982
MAC001731,7.512192368680445,8.145129781145938,38.358999600000026,13.332772222222223,2.2462171428571427,8.64868714860335,7.060120000666667,5.935653340090654,629,Std,Affluent,2,1.038749734116228,5.674487034294601
MAC001732,3.6959366085578456,0.7091766604011199,6.077000000000001,3.3696944444444448,3.874096045197741,3.76728888888889,3.667458980044346,0.8698012479118085,631,Std,Adversity,1,-3.5781679198025103,-0.5660927146095425
MAC001733,8.53157210808241,2.101979165843796,16.804000100000003,10.075994447222222,6.771254237288137,8.836144444444443,8.41001330421286,1.4880541486215813,631,Std,Comfortable,0,-0.25989538451756755,-0.13566567042502375
MAC001734,32.018803485578445,10.439508439133498,71.4299993,31.180516657222224,30.65575707118644,32.112899983333335,31.981248342350337,1.0171177820759556,631,Std,Affluent,2,5.292144248354253,-1.5749029995729829
MAC001735,55.76348020855785,13.60795244166862,114.76000020000002,59.58144445944445,57.62550284293785,47.61321665999999,59.01635701286032,1.0339422735779915,631,Std,Affluent,2,7.523916748575664,-2.105674570250604
MAC001736,24.374201819818182,7.623449841804184,42.74300010000001,28.17979797070707,21.32077966779661,25.273518979746832,24.01172194413265,1.3217057297189156,550,ToU,Affluent,2,4.112236419999517,-1.1172892990870018
MAC001737,1.7191854199683043,0.7513163530699031,4.185,1.5528111111111114,1.8851355932203393,1.620627777777778,1.7585210643015523,0.8237127838351898,631,Std,Affluent,1,-5.540029021809411,0.05665195236401975
MAC001738,4.621187301111112,0.9447467852922669,8.347999999999999,4.21950555388889,4.849551136931819,4.582748602793297,4.636443458536586,0.8700814909804141,630,Std,Adversity,1,-2.7618050727674706,-0.6915326386919071
MAC001739,59.57742156164818,24.331696110223447,131.6729998,78.75931667444443,36.045813565536726,57.33365000055555,60.472940144789355,2.184978134735952,631,Std,Comfortable,2,8.231530703524955,-0.1614791105578047
MAC001740,4.920201267511886,0.9774713163050636,9.775,5.3626000000000005,4.436220337853108,5.24543888888889,4.790394678048781,1.2088215604217822,631,Std,Comfortable,1,-2.4007936272041226,-0.23540354718015336
MAC001741,5.537712698412698,1.234095237026516,9.772,5.782055555555555,5.6915,5.763251396648045,5.4481973392461205,1.01591048750682,630,ToU,Affluent,1,-1.997771660930654,-0.6176592574071061
MAC001742,8.350375198728141,2.307145677961438,24.053000000000004,9.650283331666667,7.49356,7.980692737430167,8.497426666666668,1.2878100720961192,629,Std,Adversity,0,-0.1064136119194202,-0.32422168775179383
MAC001743,10.454287758982511,6.570557762326637,39.81300039999999,15.770155560555557,6.444085716571428,13.421134081564244,9.274142221777778,2.4472289486734367,629,ToU,Affluent,0,1.6163737737963728,1.4815175649920609
MAC001744,12.17619206031746,8.17725145090759,46.25900019999999,19.686283329444446,6.30836931875,15.341000005555555,10.910268882222224,3.1206606991558594,630,Std,Adversity,2,2.3521436115951184,2.3224748472029653
MAC001745,15.401228571269842,3.679951546268626,28.015999999999995,16.72242222166667,13.706852271022727,17.838616663333333,14.426273334444446,1.220004467182783,630,Std,Affluent,0,2.0470033315979532,-0.9724201512420705
MAC001746,17.441274315311006,5.333182556026084,36.283999400000006,19.01006665611111,15.217271670520232,19.669726256424585,16.550888383482143,1.249242690704918,627,Std,Adversity,2,2.7461533809389844,-0.885170795080274
MAC001747,12.886394276947536,2.639368118309411,22.333,12.397966668888886,13.641651431999998,13.25241899385475,12.740797778444444,0.9088317365282136,629,Std,Adversity,0,1.1551774788844082,-1.3939909053206627
MAC001749,15.304315872539684,4.062226506735624,29.18400010000001,16.416527777777777,13.929272726704546,17.726877772222224,14.335291112666663,1.1785630823166886,630,Std,Comfortable,0,2.0958733166506693,-0.9836127009434149
MAC001750,4.7238412684126985,1.8011934179104283,11.717000099999998,5.462772220555555,4.085289772727273,5.668299996666667,4.346057777111111,1.337180760063426,630,ToU,Affluent,1,-2.1339997574743634,0.17495464557602802
MAC001751,8.205012698095238,3.1750626318642023,15.986,9.293444443333334,5.751261363636364,8.726288888888888,7.996502221777777,1.6158964512022966,630,Std,Adversity,0,-0.27327495874535856,0.27269668122711244
MAC001752,11.194675718530352,2.2592190582599803,19.045000000000005,11.859861111111114,10.87726744127907,11.832581005027937,10.93922818769575,1.090334505867587,626,Std,Adversity,0,0.6271035455110012,-1.0318187639015926
MAC001753,12.123717456984128,4.72313338095861,33.05799989999999,11.094438887222225,12.261022725000002,12.39806665888889,12.013977776222225,0.9048542059828876,630,Std,Affluent,0,1.3995341035916367,-0.9969035919092585
MAC001754,5.435087302857143,3.317368854720812,29.520000099999994,6.206722223888889,3.932636364204545,6.342938892777777,5.071946666888889,1.5782594857037684,630,Std,Affluent,1,-1.0561184258895613,0.7914079479979407
MAC001755,2.883914285714286,0.4685006517454338,4.185,2.8862111111111117,2.9295227272727273,2.986927777777778,2.842708888888889,0.9852151338600224,630,ToU,Adversity,1,-4.410919280269834,-0.2897923320028088
MAC001756,12.84972063190476,3.348855483530617,51.88199979999999,12.789544439999998,12.223374998295451,13.40101666055556,12.629202220444446,1.046318500043155,630,ToU,Affluent,0,1.6961873395335592,-0.910713280186402
MAC001757,6.9808031746031745,1.1209653626879057,11.297,7.232300000000001,6.978704545454545,7.1581166666666665,6.909877777777779,1.0363383227582414,630,Std,Comfortable,1,-1.320902162105051,-0.8419842973699441
MAC001758,21.6906968184127,9.105458307002486,48.303000299999994,29.03194997611111,14.46764203636364,23.487027777222224,20.972164434888892,2.0066813857060803,630,Std,Comfortable,2,3.9712688274590264,0.21114744727425222
MAC001759,5.2871365088888895,3.2354926225782026,14.974000099999996,4.962683335,5.268403410795455,5.841683335,5.065317778444444,0.9419708412723587,630,Std,Comfortable,1,-1.5817445332809092,-0.2535878682116155
MAC001760,12.761723807936509,7.359747885162985,71.27899959999999,17.67460000222222,6.446534088636363,14.813766664444444,11.940906665333332,2.741720902656396,630,Std,Comfortable,2,2.4625251163979294,1.8832298945662225
MAC001761,8.081136506190475,3.667166586164809,24.759,8.729605549444445,7.510011363068182,9.166772221111112,7.646882220222222,1.1623956296495368,630,Std,Adversity,0,0.040487178601322546,-0.3026355393966332
MAC001762,8.812857413320824,2.432384558705807,20.81300000000001,8.971533331111111,7.8207386375,8.930405229411763,8.765528950526315,1.1471464013573756,533,Std,Adversity,0,-0.06677619464540038,-0.6658288325496541
MAC001763,3.234759515743945,1.0056324221989188,8.125999999999996,3.3625662656626507,3.2697101449275365,3.447170732317073,3.1506159420289856,1.0283985699712848,578,Std,Affluent,1,-3.5775283753663545,-0.15090438271811926
MAC001764,14.73305396968254,3.4566975703015195,29.055999799999995,17.29152222722222,11.93035795625,15.703788890000002,14.344760001555557,1.449371497591332,630,Std,Comfortable,0,1.907998122156697,-0.5869514669226822
MAC001765,14.117961906984128,5.624645296402614,49.66700010000001,16.019933335,11.578823864772726,15.30030000388889,13.645026668222224,1.383554334925546,630,Std,Adversity,2,2.2907349982688325,-0.33038958768851767
MAC001766,36.97904638432,11.314929356256805,101.7069995,46.282888867222226,26.54209940701755,38.65064969152542,36.31861382767857,1.7437538159182513,625,Std,Affluent,2,6.12739654534146,-0.6003879027667491
MAC001767,3.935354632268371,1.361869126741748,9.723000099999998,4.5884333349999995,3.0047558139534885,4.243685392134831,3.8128482142857143,1.527056470491134,626,ToU,Affluent,1,-2.869401107621514,0.5556357818497217
MAC001768,16.378124604313097,4.966398886987086,43.0190001,19.535072236111112,12.888040694767444,17.234915733146067,16.03770312901786,1.5157517874916846,626,Std,Affluent,2,2.6280592887648795,-0.40880500726389385
MAC001769,12.19137859488818,5.223098930271467,34.325,14.021783336111111,9.368930230813952,13.8284213505618,11.540946428571427,1.496625707956331,626,Std,Comfortable,0,1.6145228024158718,-0.07965567791900119
MAC001770,5.022022361980831,3.42391113729075,21.5759998,7.513366662777778,2.604761627906977,5.037202245505618,5.015991068973214,2.884472689480748,626,ToU,Adversity,1,-1.2162372119984066,2.5589059434161903
MAC001771,16.67247679776,3.581803603771198,32.162,17.055672219444446,16.484228071929827,16.299674161797753,16.820930643847873,1.0346660523231688,625,Std,Comfortable,0,2.285937300756996,-1.3373651951633931
MAC001772,4.203378205769231,2.176162063622131,13.242000000000004,5.8921833349999995,2.3687588235294115,4.033598870621469,4.270606264653243,2.487454944343301,624,ToU,Affluent,1,-2.241556269428215,1.9861621217165746
MAC001773,4.51070993525641,1.5952450377201406,21.96799979999999,4.822466666666667,3.9073529411764705,4.876276834463277,4.36595525704698,1.234202669956913,624,ToU,Adversity,1,-2.0698993549603077,0.18011255256869158
MAC001774,4.298248638656988,3.32000230044661,17.905000000000005,5.537739883815029,2.2456206896551727,4.103879746202532,4.376391857506361,2.466016386164038,551,Std,Adversity,1,-1.9059234928469753,2.104223243853546
MAC001775,12.149992011341851,5.362599611786218,35.56500009999999,13.043177772777778,13.281982556395349,13.12614045561798,11.762147316964288,0.9820203222957176,626,Std,Adversity,0,1.6848276567791507,-0.9057288214492382
MAC001776,4.67338080064,3.1732983110358917,29.48200000000001,3.754538889444445,4.177292398245615,4.692118644632768,4.665977679241072,0.8987970275253544,625,Std,Affluent,1,-1.7441554261497003,0.017748906271814344
MAC001777,6.289639999789474,4.008099495628367,19.183,8.794455553333334,6.157622093604651,6.589529411764706,6.169330383185841,1.42822245201518,475,ToU,Adversity,0,-0.5408280578420332,0.10593529469296918
MAC001778,6.642758785942492,1.5072847969375802,12.847,6.92568889,6.353203487790698,7.723550561797753,6.213337053571428,1.0901095507486775,626,ToU,Comfortable,1,-1.26357524010007,-0.6051401445337452
MAC001779,6.89845686884984,1.9948919089924255,13.910999999999998,7.613583332777777,6.045877906976744,7.498522471910113,6.660037946205358,1.2593013273871485,626,Std,Adversity,0,-1.008363599420259,-0.2833860246981274
MAC001780,23.861501596805113,15.635933836575262,60.15600000000001,40.36569444444445,8.064308138372095,23.596039325280906,23.96697544575893,5.005474585835742,626,Std,Affluent,2,5.0274114366861875,4.3376825366926965
MAC001781,12.065298721565496,3.2736715687063183,27.8779999,13.818944446111113,9.867360463372092,11.977837078651683,12.100049106473216,1.4004700747416017,626,Std,Affluent,0,1.2073667302123783,-0.42863606464689724
MAC001782,8.163928117092652,4.489172844278438,24.9379999,6.633816667222224,7.929773256976746,6.693561798876404,8.748136163169644,0.8365706831295585,626,Std,Comfortable,0,-0.13786032575437993,-0.6189491609892543
MAC001783,17.98517028822464,3.925743213115827,29.171999800000005,20.35175228990826,16.056124260355034,20.19178344522293,17.1081113878481,1.267538211112476,552,Std,Adversity,2,2.623446715284112,-1.1602915194613252
MAC001784,9.671055912460064,7.507666283635937,43.044,10.601183334444444,5.534325581976745,9.657269665730336,9.676533483705358,1.9155326628118727,626,Std,Comfortable,0,1.0856338908229497,1.0923590190247523
MAC001785,7.430961660543131,2.3141065784394392,27.69199990000001,8.461277776666666,6.862505813953489,7.908853933707865,7.241084819866073,1.232971857960477,626,Std,Adversity,0,-0.3357651328856507,-0.2597663316904735
MAC001786,10.37197280288,2.9243232173446225,22.575000099999997,12.000377787222224,8.787222225146198,10.582581920903957,10.288763396874998,1.3656621073288562,625,Std,Comfortable,0,0.6165357498638788,-0.3937648854171057
MAC001787,3.5073642172523956,0.9043439993822416,9.635999999999996,4.116527777777777,3.0684302325581396,3.4670898876404483,3.5233660714285713,1.3415740701954213,626,Std,Affluent,1,-3.2997423469747327,0.28148976113772217
MAC001788,4.727381679961832,2.4021141100812464,20.190999999999995,5.496400001111112,4.089052325,6.114573334000001,4.1710213909090905,1.3441742047008185,524,Std,Affluent,1,-1.6837335444000268,0.25386484196188214
MAC001789,11.657476036741215,2.867796719827602,26.704999800000003,14.227838886666667,9.397482556395348,12.093044941573034,11.484415177232142,1.514005190994357,626,Std,Comfortable,0,1.086141279571067,-0.30438641084792584
MAC001790,30.66938622083333,11.033096652058452,73.47799909999998,28.10242222277778,27.796423525294117,32.55468538483146,29.91695740650224,1.0110085272731826,624,Std,Comfortable,2,5.152195224928239,-1.4717294440323014
MAC001791,13.826387597157622,3.0053272437427436,26.81,15.041155562222222,12.406342105263157,15.057718177272726,13.337411554512636,1.212376236462564,387,Std,Adversity,0,1.630801901587039,-1.1879662023784003
MAC001792,9.870392972683709,2.8816456762400953,19.160000000000004,11.241450003333332,8.089470931976745,11.619370787078651,9.175486608928573,1.389639533687877,626,Std,Comfortable,0,0.3990106019671202,-0.3337000798072784
MAC001793,14.2779728413738,5.223820525455492,28.924000099999994,16.526988888333335,13.1553081377907,15.390741571348316,13.835845979910715,1.2562980250199485,626,Std,Comfortable,0,2.0504618196226883,-0.7089381755223854
MAC001794,19.763945679233228,11.41377417211957,77.6399998,22.048799997777778,16.090755806976745,14.00930336741573,22.05038838348214,1.3702773749099049,626,Std,Affluent,2,3.7740090610675394,-0.3189976857682417
MAC001795,4.813309903993611,1.5327055573523087,12.287999999999998,4.930938888888889,4.103872092441861,5.313219101123597,4.614685267633929,1.2015329855034362,626,Std,ACORN-U,1,-2.2427726152986187,-0.034931446240345033
MAC001796,7.471272,1.0620488934976045,10.654000000000003,7.696188888888888,7.716017543859648,7.670966101694915,7.392375,0.9974300664444956,625,Std,Adversity,0,-1.1627533813595134,-1.019296155865777
MAC001797,7.6485996732026145,2.663352141306428,35.1709999,8.737216868674698,6.683476743023256,8.330224137931037,7.377817351598174,1.307285997592391,612,Std,Adversity,0,-0.06575359889315212,-0.09446353096501499
MAC001798,4.2560111817891375,1.546920410143214,10.457000000000004,4.312111109444444,3.906697675,4.046202247191012,4.3393727674107145,1.1037736636917472,626,Std,Adversity,1,-2.6858853586216407,-0.07059722786119807
MAC001799,4.1138976000000005,0.691809376820241,6.123999999999999,4.545327777777777,3.681818713450293,4.269152542372881,4.052558035714285,1.2345329569432602,625,Std,Adversity,1,-3.205284782314304,-0.1643528539954151
MAC001800,11.740531947923325,3.311675862982938,21.388,13.174488885555558,9.592139537209304,13.301449442134832,11.12034597924107,1.3734670415273635,626,Std,Affluent,0,1.0174343763803115,-0.48599828493906627
MAC001801,3.110477635463259,2.203825603480308,8.242999999999999,3.414999998888889,2.412459302325581,3.123404493258427,3.105341517857142,1.4155673341430206,626,Std,Affluent,1,-3.426134807456366,0.7802109956413745
MAC001802,13.091014443017656,3.4116442651994885,30.431999799999996,15.307172214444448,11.622315789473683,12.822734458192093,13.197484302466368,1.3170499902659798,623,Std,Comfortable,0,1.5610293095318182,-0.6538097602650322
MAC001803,1.238460063897764,1.2298149503086049,14.213999999999997,0.8929444444444449,1.738563953488372,1.3798988764044948,1.182263392857143,0.5136100567613433,626,Std,Affluent,1,-5.432492833180512,0.1438915922158757
MAC001804,3.3329089458466457,0.6290270462851942,5.545000099999999,3.475416667222223,3.382616279069768,3.3617022471910114,3.321468750223214,1.0274341968057277,626,Std,Adversity,1,-3.837295542816369,-0.2928930859686935
MAC001805,28.78736421469649,21.93360862278658,102.6649995,43.15667223611111,12.632279061627903,29.389988782584265,28.547928560491073,3.4163802595862944,626,Std,Comfortable,2,5.8676010493530795,2.334478224678851
MAC001806,7.478731628913739,3.8214359515905496,31.701000200000006,8.553183332777778,6.048610465116278,8.374235956741574,7.122928570089286,1.4140738551493903,626,ToU,Affluent,0,-0.031112294358101825,0.23518020732992756
MAC001807,5.31865335399361,1.7677623655120516,12.536,4.752688889444444,6.298563951744186,5.548061796629213,5.227504463839287,0.7545669411773454,626,Std,Comfortable,1,-1.9054880351962267,-0.833034984019678
MAC001808,3.94819329057508,1.0814186557581913,9.019999999999998,3.8498722211111103,4.197953489534884,3.8492528084269666,3.987504464285714,0.917082886607868,626,Std,Affluent,1,-3.0556057270456196,-0.4271212721737599
