casa,cluster_consumo,horario_consumo,semanal,tipo_consumo
MAC003434,1,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC003435,0,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC003436,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC003437,0,consumo_tarde_estable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC003439,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC003440,1,consumo_tarde_estable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC003441,2,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC003442,0,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC003443,0,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC003444,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC003445,2,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC003446,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media
MAC003447,1,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC003448,1,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC003449,2,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC003450,0,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC003451,1,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media
MAC003452,0,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC003453,0,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC003454,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media
MAC003455,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC003456,2,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC003457,0,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC003458,0,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC003459,2,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media
MAC003460,0,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC003461,0,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC003462,1,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC003465,1,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media
MAC003466,1,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC003467,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC003468,0,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC003469,0,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC003470,1,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC003471,0,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC003472,0,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC003473,1,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC003474,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC003475,2,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC003476,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC003477,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC003478,0,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC003479,1,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media
MAC003480,0,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC003482,0,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC003483,0,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC003485,0,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC003486,1,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC003487,1,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC003488,0,consumo_tarde_estable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC003489,0,consumo_tarde_estable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC003490,0,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC003491,0,consumo_tarde_estable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC003492,1,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC003493,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC003494,1,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC003495,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC003496,0,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC003498,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC003499,1,consumo_tarde_estable,consumo_fin_semana_variable,picos_moderados_variabilidad_media
MAC003500,0,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC003501,0,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC003502,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC003503,0,consumo_tarde_estable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC003504,1,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC003505,0,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC003506,2,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media
MAC003507,2,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC003508,0,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC003509,1,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC003510,0,consumo_tarde_estable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC003511,0,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC003512,0,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC003513,1,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC003514,0,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC003515,0,consumo_tarde_estable,consumo_fin_semana_variable,picos_moderados_variabilidad_media
MAC003516,1,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media
MAC003517,0,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC003518,0,consumo_tarde_estable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC003519,1,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC003520,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC003521,1,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC003522,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC003523,0,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC003524,0,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC003525,0,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC003526,0,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC003527,2,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC003528,0,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC003529,1,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC003530,1,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC003531,1,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC003532,0,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC003533,0,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC003534,2,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC003535,0,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC003536,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC003537,0,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC003538,1,consumo_noche_variable,consumo_fin_semana_variable,picos_moderados_variabilidad_media
MAC003539,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC003540,1,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC003541,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC003542,1,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC003543,1,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC003544,0,consumo_tarde_estable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC003545,0,consumo_tarde_estable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC003546,1,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC003547,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media
MAC003548,2,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC003549,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media
MAC003550,0,consumo_tarde_estable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC003551,1,consumo_tarde_estable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC003552,0,consumo_tarde_estable,consumo_fin_semana_variable,picos_moderados_variabilidad_media
MAC003553,2,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC003555,0,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC003556,2,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC003557,0,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC003558,0,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC003560,0,consumo_tarde_estable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC003561,0,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC003562,0,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC003563,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC003564,1,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC003565,0,consumo_tarde_estable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC003566,2,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC003567,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media
MAC003568,2,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC003569,1,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media
MAC003570,0,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC003571,1,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC003573,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media
MAC003574,2,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC003575,0,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC003576,0,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC003577,1,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC003578,1,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC003579,0,consumo_tarde_estable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC003580,1,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC003581,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC003582,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC003583,0,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC003584,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media
MAC003585,2,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC003586,1,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media
MAC003587,1,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC003588,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC003589,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC003590,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media
MAC003591,0,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC003593,0,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC003594,2,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC003595,2,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC003596,0,consumo_tarde_estable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC003597,2,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC003598,1,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC003599,0,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC003600,1,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC003601,1,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC003602,2,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media
MAC003603,2,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC003604,0,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC003605,0,consumo_noche_variable,consumo_fin_semana_estable,picos_moderados_variabilidad_media
MAC003606,2,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC003607,2,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC003609,2,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC003610,2,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media
MAC003611,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC003612,0,consumo_tarde_estable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC003613,2,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media
MAC003614,2,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC003615,0,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC003616,1,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC003617,1,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC003618,1,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC003619,1,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC003620,1,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC003621,2,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC003622,2,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC003623,0,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC003624,1,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC003625,1,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC003626,0,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC003627,1,consumo_tarde_estable,consumo_fin_semana_variable,picos_moderados_variabilidad_media
MAC003628,0,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC003629,1,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC003630,1,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC003631,1,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC003632,0,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC003633,2,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC003634,2,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC003635,1,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC003636,0,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC003637,1,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media
