casa,horario_consumo,semanal,tipo_consumo
MAC005149,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005150,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005151,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005152,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media
MAC005153,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005154,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media
MAC005155,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005156,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005157,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005158,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005159,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005160,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005161,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005162,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC005163,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC005164,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005165,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005166,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media
MAC005167,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005168,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005169,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005170,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005171,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005172,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC005173,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005174,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005175,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005176,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005177,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC005178,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC005179,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005180,consumo_noche_variable,consumo_fin_semana_estable,picos_moderados_variabilidad_media
MAC005181,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media
MAC005182,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media
MAC005183,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005184,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC005185,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005186,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005187,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005188,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005189,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005190,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005191,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005192,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005193,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005194,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005195,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media
MAC005196,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC005197,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005198,consumo_madrugada_variable,consumo_fin_semana_estable,picos_moderados_variabilidad_media
MAC005199,consumo_noche_variable,consumo_fin_semana_estable,picos_moderados_variabilidad_media
MAC005200,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC005201,consumo_noche_variable,consumo_fin_semana_estable,picos_moderados_variabilidad_media
MAC005202,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media
MAC005203,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005204,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005205,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005206,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC005207,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005208,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005209,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005210,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media
MAC005211,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media
MAC005212,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC005213,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005214,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005215,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC005216,consumo_madrugada_variable,consumo_fin_semana_estable,picos_moderados_variabilidad_media
MAC005217,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC005218,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC005219,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC005220,consumo_madrugada_variable,consumo_fin_semana_variable,picos_moderados_variabilidad_media
MAC005221,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC005222,consumo_tarde_estable,consumo_fin_semana_variable,picos_moderados_variabilidad_media
MAC005223,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC005224,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media
MAC005225,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005226,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005227,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC005228,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC005229,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC005230,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005231,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005232,consumo_tarde_estable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC005233,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media
MAC005234,consumo_madrugada_variable,consumo_fin_semana_estable,picos_moderados_variabilidad_media
MAC005235,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC005236,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC005237,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005238,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005239,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC005240,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media
MAC005241,consumo_tarde_estable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC005242,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005243,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media
MAC005244,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005245,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC005246,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005247,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005248,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005249,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005250,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media
MAC005251,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005252,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005253,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005254,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005255,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005256,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005257,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005258,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC005259,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005260,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005261,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005262,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005263,consumo_madrugada_variable,consumo_fin_semana_estable,picos_moderados_variabilidad_media
MAC005264,consumo_tarde_estable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC005265,consumo_tarde_estable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC005266,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC005267,consumo_madrugada_variable,consumo_fin_semana_estable,picos_moderados_variabilidad_media
MAC005268,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005269,consumo_tarde_estable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC005270,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC005271,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC005272,consumo_tarde_estable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC005273,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC005274,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005275,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005276,consumo_madrugada_variable,consumo_fin_semana_variable,picos_moderados_variabilidad_media
MAC005277,consumo_tarde_estable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC005278,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005279,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005280,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC005281,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC005282,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC005283,consumo_tarde_estable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC005284,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC005285,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC005286,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC005287,consumo_noche_variable,consumo_fin_semana_estable,picos_moderados_variabilidad_media
MAC005288,consumo_tarde_estable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC005289,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC005290,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005291,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC005292,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005293,consumo_tarde_estable,consumo_fin_semana_variable,picos_moderados_variabilidad_media
MAC005294,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005295,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005296,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005297,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005298,consumo_tarde_estable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC005299,consumo_noche_variable,consumo_fin_semana_estable,picos_moderados_variabilidad_media
MAC005300,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005301,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC005302,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC005303,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC005304,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005305,consumo_tarde_estable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC005306,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005307,consumo_madrugada_variable,consumo_fin_semana_estable,picos_moderados_variabilidad_media
MAC005308,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media
MAC005309,consumo_madrugada_variable,consumo_fin_semana_estable,picos_moderados_variabilidad_media
MAC005310,consumo_tarde_estable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC005311,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005312,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005313,consumo_noche_variable,consumo_fin_semana_estable,picos_moderados_variabilidad_media
MAC005314,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005315,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC005316,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media
MAC005317,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC005318,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005319,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005320,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005321,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC005322,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC005323,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005324,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC005325,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC005326,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005327,consumo_noche_variable,consumo_fin_semana_estable,picos_moderados_variabilidad_media
MAC005328,consumo_tarde_estable,consumo_fin_semana_estable,picos_moderados_variabilidad_media
MAC005329,consumo_noche_variable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005330,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC005331,consumo_tarde_estable,consumo_fin_semana_estable,picos_bajos_variabilidad_baja
MAC005332,consumo_noche_variable,consumo_fin_semana_variable,picos_bajos_variabilidad_baja
MAC005333,consumo_noche_variable,consumo_fin_semana_estable,picos_moderados_variabilidad_media
MAC005334,consumo_tarde_estable,consumo_fin_semana_variable,picos_moderados_variabilidad_media
